episode,episode_seed,taskset_seed,scenario_seed,network_seed,exploration_seed,replay_seed,total_util,num_tasks,taskset_fingerprint,steps,step_count,selected_action_count,total_reward,epsilon,loss_mean,loss_last,accepted_actions,rejected_actions,noop_actions,explicit_noop_actions,noop_action_rate,explicit_noop_action_rate,accepted_action_rate,rejected_action_rate,safety_checked_actions,selected_invalid_mask_actions,action_space_type,action_count,budget_increase_ratio,budget_decrease_ratio,budget_floor_ratio,valid_action_count_mean,masked_action_count_mean,masked_decrease_hi_forbidden_count,masked_decrease_hi_forbidden_rate,masked_budget_floor_violation_count,masked_budget_floor_violation_rate,no_safe_action_steps,selected_explicit_noop_actions,selected_explicit_noop_rate,mode_changes,lo_cancellations,deadline_misses,job_starts,lo_overruns,hi_overruns,reward_job_start_sum,reward_lo_overrun_sum,reward_hi_overrun_sum,reward_mode_change_sum,reward_lo_cancellation_sum,reward_deadline_miss_sum,reward_paper_sum,reward_noop_bonus_sum,reward_budget_change_penalty_sum,reward_budget_change_norm_sum,reward_budget_drift_penalty_sum,reward_budget_drift_mean_sum,noop_exploration_prob,exploration_action_count,exploration_noop_action_count,exploration_noop_action_rate,observation_mode,state_dim,feature_safety_margin_min_mean,feature_safety_margin_min_p05
30,30,825,100030,0,0,0,0.65,12,cd2bb6633393,20,20,20,-4.958482701243728,0.8822,0.0651614809408784,0.0756867378950119,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.256410256410255,5.743589743589744,0,0.0,27,0.027692307692307693,0,0,0.0,270,159,0,15126,159,270,0.0,-0.42092046166133107,-1.2528909758890199,-2.863750802032045,-0.42092046166133107,0.0,0.0,0.0,0.0,0.8530395711561869,0.0,0.11713373180636037,0.0,19,0,0.0,v11_no_max_9d,116,0.0,0.0
31,31,825,100031,0,0,0,0.65,12,cd2bb6633393,20,20,20,-7.197805535701342,0.8784,0.055868815071880816,0.05909369885921478,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.641025641025642,6.358974358974359,0,0.0,53,0.05435897435897436,0,0,0.0,415,151,0,15031,151,415,0.0,-0.4010372408045455,-1.9465268425498161,-4.449204211542436,-0.4010372408045455,0.0,0.0,0.0,0.0,1.5659300502259221,0.0,0.15582732212960998,0.0,14,0,0.0,v11_no_max_9d,116,0.002056555269922879,0.0
32,32,825,100032,0,0,0,0.65,12,cd2bb6633393,20,20,20,-4.946943698006534,0.8746,0.05149975344538689,0.040380459278821945,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.897435897435898,6.102564102564102,0,0.0,27,0.027692307692307693,0,0,0.0,264,176,0,15141,176,264,0.0,-0.46449516015217496,-1.2228553758224043,-2.7950980018797806,-0.46449516015217496,0.0,0.0,0.0,0.0,0.8380629284544582,0.0,0.1553236244450608,0.0,18,0,0.0,v11_no_max_9d,116,0.0,0.0
33,33,825,100033,0,0,0,0.65,12,cd2bb6633393,20,20,20,-5.157975226850058,0.8708,0.04450166188180447,0.042688556015491486,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.692307692307693,6.3076923076923075,0,0.0,57,0.05846153846153846,0,0,0.0,277,177,0,15116,177,277,0.0,-0.468474014363855,-1.2846604516024536,-2.9363667465198935,-0.468474014363855,0.0,0.0,0.0,0.0,0.6449369279080863,0.0,0.20731192340742913,0.0,19,0,0.0,v11_no_max_9d,116,0.0,0.0
34,34,825,100034,0,0,0,0.65,12,cd2bb6633393,20,20,20,-6.00707043795251,0.867,0.03859875723719597,0.04060882329940796,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.256410256410255,3.7435897435897436,0,0.0,7,0.0071794871794871795,0,0,0.0,344,136,0,15043,136,344,0.0,-0.3610086899427662,-1.608494408976906,-3.676558649090071,-0.3610086899427662,0.0,0.0,0.0,0.0,0.9430690807953234,0.0,0.13102292085957815,0.0,15,0,0.0,v11_no_max_9d,116,0.0010282776349614395,0.0
35,35,825,100035,0,0,0,0.65,12,cd2bb6633393,20,20,20,-4.785066888289991,0.8632,0.03636130886152387,0.043083541095256805,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.307692307692307,5.6923076923076925,0,0.0,13,0.013333333333333334,0,0,0.0,260,158,0,15170,158,260,0.0,-0.4165578726001663,-1.2027677392012004,-2.749183403888458,-0.4165578726001663,0.0,0.0,0.0,0.0,1.698424537917987,0.0,0.11287935150741216,0.0,18,0,0.0,v11_no_max_9d,116,0.0,0.0
36,36,825,100036,0,0,0,0.65,12,cd2bb6633393,20,20,20,-6.00119399741316,0.8594,0.03377127675339579,0.03151637315750122,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.871794871794872,5.128205128205129,0,0.0,43,0.0441025641025641,0,0,0.0,329,180,0,15097,180,329,0.0,-0.47557852747389723,-1.536967765098155,-3.5130691773672114,-0.47557852747389723,0.0,0.0,0.0,0.0,0.6633212735545357,0.0,0.17437216398059774,0.0,17,0,0.0,v11_no_max_9d,116,0.0010282776349614395,0.0
37,37,825,100037,0,0,0,0.65,12,cd2bb6633393,20,20,20,-9.45755306749293,0.8556,0.03185309246182442,0.030490055680274963,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.923076923076923,5.076923076923077,0,0.0,61,0.06256410256410257,0,0,0.0,562,134,0,14924,134,562,0.0,-0.35705516828035433,-2.6610477876750243,-6.082394943257198,-0.35705516828035433,0.0,0.0,0.0,0.0,0.9871339736827494,0.0,0.2229174455116934,0.0,19,0,0.0,v11_no_max_9d,116,0.004754678914336996,0.0
38,38,825,100038,0,0,0,0.65,12,cd2bb6633393,23,20,20,-5.30240863318169,0.8518,0.033094531297683714,0.03200267255306244,20,0,3,3,0.15,0.15,1.0,0.0,17,0,single,25,0.025,0.015,0.9,19.82051282051282,5.17948717948718,0,0.0,41,0.04205128205128205,0,3,0.07692307692307693,290,166,0,15102,166,290,0.0,-0.43992217311137916,-1.345997826465762,-3.0765664604931704,-0.43992217311137916,0.0,0.0,0.0,0.0,1.0889523709732112,0.0,0.25504657913721146,0.0,15,0,0.0,v11_no_max_9d,116,0.0,0.0
39,39,825,100039,0,0,0,0.65,12,cd2bb6633393,23,20,20,-5.618994281022514,0.848,0.04173106700181961,0.05412047356367111,20,0,3,3,0.15,0.15,1.0,0.0,17,0,single,25,0.025,0.015,0.9,21.41025641025641,3.58974358974359,0,0.0,39,0.04,0,3,0.07692307692307693,310,164,0,15053,164,310,0.0,-0.435067574977638,-1.4453049529335074,-3.3035541781337305,-0.435067574977638,0.0,0.0,0.0,0.0,0.4046770410472365,0.0,0.2433666359055021,0.0,17,0,0.0,v11_no_max_9d,116,0.0,0.0
40,40,825,100040,0,0,0,0.65,12,cd2bb6633393,21,20,20,-14.577982175515535,0.8442000000000001,0.04391515459865332,0.055404432117938995,20,0,1,1,0.05,0.05,1.0,0.0,19,0,single,25,0.025,0.015,0.9,20.641025641025642,4.358974358974359,0,0.0,73,0.07487179487179488,0,1,0.02564102564102564,899,94,0,14744,94,899,0.0,-0.2535216753220909,-4.282459642352152,-9.788479182519202,-0.2535216753220909,0.0,0.0,0.0,0.0,0.5901545050252256,0.0,0.2615293931891911,0.0,18,0,0.0,v11_no_max_9d,116,0.008402617523867836,0.0
41,41,825,100041,0,0,0,0.65,12,cd2bb6633393,21,20,20,-7.5874427139097005,0.8404,0.05802471777424216,0.06442178785800934,20,0,1,1,0.05,0.05,1.0,0.0,19,0,single,25,0.025,0.015,0.9,21.46153846153846,3.5384615384615383,0,0.0,35,0.035897435897435895,0,1,0.02564102564102564,437,155,0,14955,155,437,0.0,-0.41335532273758824,-2.05761410778442,-4.703117960650103,-0.41335532273758824,0.0,0.0,0.0,0.0,1.0417835104676874,0.0,0.20419746631539512,0.0,15,0,0.0,v11_no_max_9d,116,0.002150537634408602,0.0
