seed,parent_lo_quality_qos,teacher_lo_quality_qos,qos_retention,parent_lo_zero_service_ratio,teacher_lo_zero_service_ratio,zero_service_retention,parent_lo_equiv_jne,teacher_lo_equiv_jne,tree_lo_quality_qos,tree_lo_zero_service_ratio,tree_lo_equiv_jne,equiv_jne_retention,tree_depth,tree_node_count,tree_leaf_count,tree_raw_top1_invalid_rate,tree_fallback_rate,tree_deadline_misses,tree_hi_deadline_misses,tree_lo_deadline_misses,teacher_no_positive_qos_gain,teacher_no_positive_zero_service_gain,teacher_no_positive_equiv_jne_gain
1560,0.8364722222222222,0.8681388888888889,1.0245614035087716,0.10744444444444444,0.07577777777777778,1.024561403508772,2943.5,2373.5,0.8689166666666667,0.075,2359.5,1.024561403508772,4,19,10,0.135,0.135,0,0,0,False,False,False
1561,0.8344166666666667,0.8693888888888889,1.0349483717235906,0.11177777777777778,0.07677777777777778,1.0349206349206348,2980.5,2351.0,0.8706111111111111,0.07555555555555556,2329.0,1.03494837172359,4,19,10,0.142,0.142,0,0,0,False,False,False
1562,0.83875,0.8701944444444445,1.0141342756183718,0.10766666666666666,0.07622222222222222,1.0141342756183744,2902.5,2336.5,0.8706388888888889,0.07577777777777778,2328.5,1.0141342756183747,4,19,10,0.122,0.122,0,0,0,False,False,False
1563,0.8393333333333334,0.8715277777777778,1.0241587575496114,0.10783333333333334,0.07561111111111112,1.024137931034483,2892.0,2312.5,0.8723055555555556,0.07483333333333334,2298.5,1.0241587575496118,4,19,10,0.1285,0.1285,0,0,0,False,False,False
1564,0.8353888888888888,0.8684722222222222,1.033585222502101,0.11144444444444444,0.07833333333333334,1.033557046979866,2963.0,2367.5,0.8695833333333334,0.07722222222222222,2347.5,1.0335852225020992,4,19,10,0.143,0.143,0,0,0,False,False,False
1565,0.8410833333333333,0.8716944444444444,1.0272232304900188,0.1085,0.07788888888888888,1.027223230490018,2860.5,2309.5,0.8725277777777778,0.07705555555555556,2294.5,1.0272232304900182,4,19,10,0.126,0.126,0,0,0,False,False,False
1566,0.8446944444444444,0.8777777777777778,1.0201511335012605,0.10394444444444445,0.07077777777777777,1.0201005025125627,2795.5,2200.0,0.8784444444444445,0.07011111111111111,2188.0,1.0201511335012594,4,19,10,0.134,0.134,0,0,0,False,False,False
1567,0.8395,0.86925,1.0280112044817935,0.10605555555555556,0.07627777777777778,1.027985074626866,2889.0,2353.5,0.8700833333333333,0.07544444444444444,2338.5,1.0280112044817926,4,19,10,0.1435,0.1435,0,0,0,False,False,False
1568,0.84,0.8700277777777777,1.0166512488436652,0.10422222222222222,0.07416666666666667,1.0166358595194085,2880.0,2339.5,0.8705277777777778,0.07366666666666667,2330.5,1.0166512488436632,4,19,10,0.138,0.138,0,0,0,False,False,False
1569,0.8366666666666667,0.8688333333333333,1.0259067357512959,0.10844444444444444,0.07622222222222222,1.025862068965517,2940.0,2361.0,0.8696666666666667,0.0753888888888889,2346.0,1.0259067357512954,4,19,10,0.1305,0.1305,0,0,0,False,False,False
1570,0.8441388888888889,0.8759444444444444,1.0139737991266384,0.105,0.07316666666666667,1.0139616055846425,2805.5,2233.0,0.8763888888888889,0.07272222222222222,2225.0,1.0139737991266375,4,19,10,0.1385,0.1385,0,0,0,False,False,False
1571,0.8405277777777778,0.87075,1.0275735294117654,0.10611111111111111,0.0758888888888889,1.027573529411765,2870.5,2326.5,0.8715833333333334,0.07505555555555556,2311.5,1.0275735294117647,4,19,10,0.1325,0.1325,0,0,0,False,False,False
1572,0.8378055555555556,0.8698888888888889,1.025974025974023,0.10822222222222222,0.07605555555555556,1.0259067357512954,2919.5,2342.0,0.8707222222222222,0.07522222222222222,2327.0,1.025974025974026,4,19,10,0.1505,0.1505,0,0,0,False,False,False
1573,0.8384166666666667,0.8713055555555556,1.0202702702702715,0.10861111111111112,0.07566666666666666,1.0202360876897132,2908.5,2316.5,0.8719722222222223,0.075,2304.5,1.0202702702702702,4,19,10,0.1395,0.1395,0,0,0,False,False,False
1574,0.8354166666666667,0.8684444444444445,1.0252312867956273,0.109,0.07594444444444444,1.0252100840336131,2962.5,2368.0,0.8692777777777778,0.07511111111111111,2353.0,1.0252312867956266,4,19,10,0.1525,0.1525,0,0,0,False,False,False
1575,0.8459722222222222,0.8769722222222223,1.0143369175627213,0.10338888888888889,0.07238888888888889,1.014336917562724,2772.5,2214.5,0.8774166666666666,0.07194444444444445,2206.5,1.014336917562724,4,19,10,0.143,0.143,0,0,0,False,False,False
1576,0.8395,0.8703055555555556,1.0270513976555462,0.1073888888888889,0.0765,1.0269784172661873,2889.0,2334.5,0.8711388888888889,0.07566666666666666,2319.5,1.0270513976555455,4,19,10,0.131,0.131,0,0,0,False,False,False
1577,0.8376388888888889,0.8694444444444445,1.0157205240174656,0.10994444444444444,0.07811111111111112,1.0157068062827226,2922.5,2350.0,0.8699444444444444,0.07761111111111112,2341.0,1.0157205240174672,4,19,10,0.1385,0.1385,0,0,0,False,False,False
1578,0.8379722222222222,0.8694444444444445,1.0176522506619585,0.10905555555555556,0.07755555555555556,1.017636684303351,2916.5,2350.0,0.87,0.077,2340.0,1.0176522506619594,4,19,10,0.149,0.149,0,0,0,False,False,False
1579,0.838,0.8701944444444445,1.0258843830888669,0.10905555555555556,0.07683333333333334,1.0258620689655173,2916.0,2336.5,0.8710277777777777,0.076,2321.5,1.0258843830888698,4,19,10,0.133,0.133,0,0,0,False,False,False
1580,0.8412777777777778,0.8739722222222223,1.0288870008496167,0.107,0.07427777777777778,1.028862478777589,2857.0,2268.5,0.8749166666666667,0.07333333333333333,2251.5,1.0288870008496176,4,19,10,0.143,0.143,0,0,0,False,False,False
1581,0.8405277777777778,0.8711944444444445,1.0289855072463747,0.1055,0.07483333333333334,1.0289855072463772,2870.5,2318.5,0.8720833333333333,0.07394444444444444,2302.5,1.0289855072463767,4,19,10,0.149,0.149,0,0,0,False,False,False
1582,0.8376944444444444,0.8700833333333333,1.0377358490566042,0.10894444444444444,0.07655555555555556,1.0377358490566038,2921.5,2338.5,0.8713055555555556,0.07533333333333334,2316.5,1.0377358490566038,4,19,10,0.121,0.121,0,0,0,False,False,False
1583,0.83625,0.8678611111111111,1.0386643233743416,0.10761111111111112,0.076,1.038664323374341,2947.5,2378.5,0.8690833333333333,0.07477777777777778,2356.5,1.038664323374341,4,19,10,0.1355,0.1355,0,0,0,False,False,False
1584,0.8429166666666666,0.8743611111111111,1.0159010600706695,0.10633333333333334,0.07483333333333334,1.0158730158730158,2827.5,2261.5,0.8748611111111111,0.07433333333333333,2252.5,1.0159010600706713,4,19,10,0.1495,0.1495,0,0,0,False,False,False
1585,0.8416944444444444,0.8734722222222222,1.0314685314685315,0.10561111111111111,0.07383333333333333,1.0314685314685315,2849.5,2277.5,0.8744722222222222,0.07283333333333333,2259.5,1.0314685314685315,4,19,10,0.1455,0.1455,0,0,0,False,False,False
1586,0.8368888888888889,0.8706388888888889,1.0230452674897117,0.10894444444444444,0.07516666666666667,1.0230263157894737,2936.0,2328.5,0.8714166666666666,0.0743888888888889,2314.5,1.023045267489712,4,19,10,0.1405,0.1405,0,0,0,False,False,False
1587,0.8373055555555555,0.8699444444444444,1.0340425531914912,0.10927777777777778,0.07661111111111112,1.0340136054421771,2928.5,2341.0,0.8710555555555556,0.0755,2321.0,1.0340425531914894,4,19,10,0.1515,0.1515,0,0,0,False,False,False
1588,0.8379444444444445,0.8705,1.0255972696245705,0.107,0.0743888888888889,1.0255536626916526,2917.0,2331.0,0.8713333333333333,0.07355555555555555,2316.0,1.0255972696245734,4,19,10,0.1345,0.1345,0,0,0,False,False,False
1589,0.8383888888888889,0.8710555555555556,1.0153061224489779,0.10922222222222222,0.0765,1.0152801358234296,2909.0,2321.0,0.8715555555555555,0.076,2312.0,1.0153061224489797,4,19,10,0.1405,0.1405,0,0,0,False,False,False
1590,0.8361944444444445,0.8656388888888888,1.037735849056606,0.10888888888888888,0.07938888888888888,1.037664783427495,2948.5,2418.5,0.86675,0.07827777777777778,2398.5,1.0377358490566038,4,19,10,0.1335,0.1335,0,0,0,False,False,False
1591,0.83825,0.8681111111111111,1.0269767441860487,0.10855555555555556,0.07861111111111112,1.025974025974026,2911.5,2374.0,0.8689166666666667,0.07783333333333334,2359.5,1.0269767441860465,4,19,10,0.132,0.132,0,0,0,False,False,False
1592,0.8393055555555555,0.8728611111111111,1.021523178807949,0.10883333333333334,0.07516666666666667,1.0214521452145218,2892.5,2288.5,0.8735833333333334,0.07444444444444444,2275.5,1.021523178807947,4,19,10,0.145,0.145,0,0,0,False,False,False
1593,0.8405555555555555,0.8706944444444444,1.0202764976958527,0.1075,0.07727777777777778,1.0202205882352944,2870.0,2327.5,0.8713055555555556,0.07666666666666666,2316.5,1.0202764976958525,4,19,10,0.1435,0.1435,0,0,0,False,False,False
1594,0.8391944444444445,0.8710555555555556,1.0209241499564057,0.108,0.07611111111111112,1.020905923344948,2894.5,2321.0,0.8717222222222222,0.07544444444444444,2309.0,1.0209241499564081,4,19,10,0.1445,0.1445,0,0,0,False,False,False
1595,0.8358888888888889,0.8662777777777778,1.020109689213894,0.112,0.08155555555555556,1.0200729927007302,2954.0,2407.0,0.8668888888888889,0.08094444444444444,2396.0,1.0201096892138939,4,19,10,0.1365,0.1365,0,0,0,False,False,False
1596,0.8411388888888889,0.8731944444444445,1.0242634315424606,0.10477777777777778,0.07266666666666667,1.0242214532871974,2859.5,2282.5,0.8739722222222223,0.07188888888888889,2268.5,1.024263431542461,4,19,10,0.157,0.157,0,0,0,False,False,False
1597,0.8395555555555556,0.8719166666666667,1.0154506437768223,0.10633333333333334,0.07394444444444444,1.0154373927958829,2888.0,2305.5,0.8724166666666666,0.07344444444444445,2296.5,1.015450643776824,4,19,10,0.137,0.137,0,0,0,False,False,False
1598,0.8405833333333333,0.8708611111111111,1.0366972477064242,0.10683333333333334,0.07655555555555556,1.0366972477064222,2869.5,2324.5,0.8719722222222223,0.07544444444444444,2304.5,1.036697247706422,4,19,10,0.1325,0.1325,0,0,0,False,False,False
1599,0.8389722222222222,0.8719444444444444,1.0286436394271297,0.10822222222222222,0.07522222222222222,1.0286195286195285,2898.5,2305.0,0.8728888888888889,0.07427777777777778,2288.0,1.0286436394271272,4,19,10,0.148,0.148,0,0,0,False,False,False
