episode,episode_seed,taskset_seed,scenario_seed,network_seed,exploration_seed,replay_seed,total_util,num_tasks,taskset_fingerprint,steps,step_count,selected_action_count,total_reward,epsilon,loss_mean,loss_last,accepted_actions,rejected_actions,noop_actions,explicit_noop_actions,noop_action_rate,explicit_noop_action_rate,accepted_action_rate,rejected_action_rate,safety_checked_actions,selected_invalid_mask_actions,action_space_type,action_count,budget_increase_ratio,budget_decrease_ratio,budget_floor_ratio,valid_action_count_mean,masked_action_count_mean,masked_decrease_hi_forbidden_count,masked_decrease_hi_forbidden_rate,masked_budget_floor_violation_count,masked_budget_floor_violation_rate,no_safe_action_steps,selected_explicit_noop_actions,selected_explicit_noop_rate,mode_changes,lo_cancellations,deadline_misses,job_starts,lo_overruns,hi_overruns,reward_job_start_sum,reward_lo_overrun_sum,reward_hi_overrun_sum,reward_mode_change_sum,reward_lo_cancellation_sum,reward_deadline_miss_sum,reward_paper_sum,reward_noop_bonus_sum,reward_budget_change_penalty_sum,reward_budget_change_norm_sum,reward_budget_drift_penalty_sum,reward_budget_drift_mean_sum,noop_exploration_prob,exploration_action_count,exploration_noop_action_count,exploration_noop_action_rate,observation_mode,state_dim,feature_safety_margin_min_mean,feature_safety_margin_min_p05
10,10,681,100010,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.804812322014168,0.9582,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.512820512820515,6.487179487179487,0,0.0,39,0.04,0,0,0.0,178,52,0,4631,52,178,0.0,-0.44420023064276565,-2.7136905663087147,-6.20272129441992,-0.44420023064276565,0.0,0.0,0.0,0.0,0.4076073845494221,0.0,0.11391063594131448,0.0,19,0,0.0,v11_no_util_9d,116,0.0,0.0
11,11,681,100011,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.801221831879268,0.9544,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.102564102564102,6.897435897435898,0,0.0,39,0.04,0,0,0.0,179,43,0,4578,43,179,0.0,-0.37346581232686105,-2.755653541329514,-6.298636665896031,-0.37346581232686105,0.0,0.0,0.0,0.0,0.4629347615433314,0.0,0.06361520679347706,0.0,20,0,0.0,v11_no_util_9d,116,0.0,0.0
12,12,681,100012,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.908909967101211,0.9506,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.71794871794872,6.282051282051282,0,0.0,39,0.04,0,0,0.0,182,44,0,4609,44,182,0.0,-0.37683352863049346,-2.7863782769078953,-6.368864632932332,-0.37683352863049346,0.0,0.0,0.0,0.0,0.45851210545934,0.0,0.09057544929190475,0.0,18,0,0.0,v11_no_util_9d,116,0.0,0.0
13,13,681,100013,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.114276011841763,0.9468,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.384615384615383,5.615384615384615,0,0.0,39,0.04,0,0,0.0,169,40,0,4637,40,169,0.0,-0.3430301684543312,-2.5651091184579,-5.863106556475201,-0.3430301684543312,0.0,0.0,0.0,0.0,0.4741171205464293,0.0,0.06829603828861108,0.0,19,0,0.0,v11_no_util_9d,116,0.0,0.0
14,14,681,100014,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-11.877463284350082,0.9430000000000001,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.025641025641026,3.9743589743589745,0,0.0,39,0.04,0,0,0.0,220,33,0,4502,33,220,0.0,-0.2892388804640892,-3.438821681041448,-7.860163842380455,-0.2892388804640892,0.0,0.0,0.0,0.0,0.42682269377360527,0.0,0.1271876795794226,0.0,20,0,0.0,v11_no_util_9d,116,0.0,0.0
15,15,681,100015,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-8.570741743937191,0.9392,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.102564102564102,6.897435897435898,0,0.0,39,0.04,0,0,0.0,152,55,0,4620,55,152,0.0,-0.4738075606797372,-2.320082015567132,-5.303044607010586,-0.4738075606797372,0.0,0.0,0.0,0.0,0.4038621239716652,0.0,0.09289185351849012,0.0,20,0,0.0,v11_no_util_9d,116,0.0,0.0
16,16,681,100016,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-11.17638339082702,0.9354,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.58974358974359,5.410256410256411,0,0.0,39,0.04,0,0,0.0,208,39,0,4581,39,208,0.0,-0.3372670916623945,-3.196214976196332,-7.305634231305901,-0.3372670916623945,0.0,0.0,0.0,0.0,0.4449625336404295,0.0,0.1337601204846026,0.0,19,0,0.0,v11_no_util_9d,116,0.0,0.0
17,17,681,100017,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.492683520943297,0.9316,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.358974358974358,6.641025641025641,0,0.0,39,0.04,0,0,0.0,170,59,0,4634,59,170,0.0,-0.5028557110569795,-2.5829915083393638,-5.903980590489975,-0.5028557110569795,0.0,0.0,0.0,0.0,0.4334148286690872,0.0,0.09943406905934672,0.0,19,0,0.0,v11_no_util_9d,116,0.0,0.0
18,18,681,100018,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.547170153740531,0.9278,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.28205128205128,5.717948717948718,0,0.0,39,0.04,0,0,0.0,177,35,0,4575,35,177,0.0,-0.30298497567074456,-2.721234844208404,-6.219965358190639,-0.30298497567074456,0.0,0.0,0.0,0.0,0.4126727317894849,0.0,0.116423629383617,0.0,19,0,0.0,v11_no_util_9d,116,0.0,0.0
19,19,681,100019,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-8.823932759127885,0.924,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.025641025641026,5.9743589743589745,0,0.0,39,0.04,0,0,0.0,156,62,0,4662,62,156,0.0,-0.5269450030190294,-2.3647956205055993,-5.405247132584226,-0.5269450030190294,0.0,0.0,0.0,0.0,0.4011594723641723,0.0,0.17487618125185156,0.0,20,0,0.0,v11_no_util_9d,116,0.0,0.0
20,20,681,100020,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-11.532451846590178,0.9202,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.128205128205128,3.871794871794872,0,0.0,39,0.04,0,0,0.0,211,47,0,4565,47,211,0.0,-0.4108289889429843,-3.259806829605629,-7.450987039098579,-0.4108289889429843,0.0,0.0,0.0,0.0,0.4109598746461006,0.0,0.14893262403503646,0.0,19,0,0.0,v11_no_util_9d,116,0.0,0.0
21,21,681,100021,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-10.186312158058797,0.9164,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.923076923076923,6.076923076923077,0,0.0,39,0.04,0,0,0.0,183,52,0,4568,52,183,0.0,-0.4473651120653899,-2.8278727624998314,-6.463709171428186,-0.4473651120653899,0.0,0.0,0.0,0.0,0.41130076734555193,0.0,0.13266460010613604,0.0,19,0,0.0,v11_no_util_9d,116,0.0,0.0
22,22,681,100022,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.998271824970642,0.9126,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.923076923076923,6.076923076923077,0,0.0,39,0.04,0,0,0.0,181,53,0,4606,53,181,0.0,-0.4595740734597776,-2.763211554189461,-6.315912123861627,-0.4595740734597776,0.0,0.0,0.0,0.0,0.42812270803699853,0.0,0.11168824124429,0.0,20,0,0.0,v11_no_util_9d,116,0.0,0.0
23,23,681,100023,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.319281029002195,0.9088,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.923076923076923,6.076923076923077,0,0.0,39,0.04,0,0,0.0,166,60,0,4624,60,166,0.0,-0.517851913712279,-2.5210887135236284,-5.762488488054008,-0.517851913712279,0.0,0.0,0.0,0.0,0.43565280873409157,0.0,0.1855299543346024,0.0,19,0,0.0,v11_no_util_9d,116,0.0,0.0
24,24,681,100024,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.682257995097682,0.905,0.0883946493268013,0.0883946493268013,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.205128205128204,6.794871794871795,0,0.0,39,0.04,0,0,0.0,176,51,0,4623,51,176,0.0,-0.4388272997995585,-2.6796619029778244,-6.124941492520743,-0.4388272997995585,0.0,0.0,0.0,0.0,0.41204315516695866,0.0,0.12929497844243446,0.0,19,0,0.0,v11_no_util_9d,116,0.0,0.0
25,25,681,100025,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-8.15345435937284,0.9012,0.08615036830306053,0.10082070529460907,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.0,7.0,0,0.0,39,0.04,0,0,0.0,143,63,0,4671,63,143,0.0,-0.5390021465268047,-2.1533978462710706,-4.922052220048162,-0.5390021465268047,0.0,0.0,0.0,0.0,0.38681600341782635,0.0,0.09219615809866548,0.0,16,0,0.0,v11_no_util_9d,116,0.0,0.0
26,26,681,100026,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.822029019536954,0.8974,0.07925070486962796,0.07779477536678314,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.17948717948718,5.82051282051282,0,0.0,39,0.04,0,0,0.0,173,64,0,4597,64,173,0.0,-0.5541256224805078,-2.6520193226970252,-6.061758451878915,-0.5541256224805078,0.0,0.0,0.0,0.0,0.38312302735141923,0.0,0.19264077810835173,0.0,17,0,0.0,v11_no_util_9d,116,0.0,0.0
27,27,681,100027,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-10.299678195948637,0.8936,0.0757481288164854,0.07198715955018997,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.384615384615383,5.615384615384615,0,0.0,39,0.04,0,0,0.0,183,60,0,4578,60,183,0.0,-0.5225611421246497,-2.816603973125885,-6.437951938573451,-0.5225611421246497,0.0,0.0,0.0,0.0,0.392884631515821,0.0,0.16272162257438194,0.0,18,0,0.0,v11_no_util_9d,116,0.0,0.0
28,28,681,100028,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-11.308425849866872,0.8898,0.0716016661375761,0.06848572939634323,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.384615384615383,5.615384615384615,0,0.0,39,0.04,0,0,0.0,203,57,0,4558,57,203,0.0,-0.4967226929294089,-3.139341880350278,-7.175638583657778,-0.4967226929294089,0.0,0.0,0.0,0.0,0.3794273130788188,0.0,0.22292311905413026,0.0,16,0,0.0,v11_no_util_9d,116,0.0,0.0
29,29,681,100029,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-8.941014477216033,0.886,0.06792969889938831,0.0718025416135788,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.05128205128205,6.948717948717949,0,0.0,39,0.04,0,0,0.0,158,62,0,4637,62,158,0.0,-0.5322823182547719,-2.397180386301975,-5.4792694544045135,-0.5322823182547719,0.0,0.0,0.0,0.0,0.4247152939355793,0.0,0.08646825801749086,0.0,19,0,0.0,v11_no_util_9d,116,0.0,0.0
30,30,681,100030,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.115835345367007,0.8822,0.06605512835085392,0.061185307800769806,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.512820512820515,6.487179487179487,0,0.0,39,0.04,0,0,0.0,161,67,0,4675,67,161,0.0,-0.5708558880023422,-2.4269071732841847,-5.547216396078138,-0.5708558880023422,0.0,0.0,0.0,0.0,0.44191972968875853,0.0,0.08451235091768915,0.0,15,0,0.0,v11_no_util_9d,116,0.0,0.0
31,31,681,100031,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.003664655364256,0.8784,0.06354646552354097,0.046646252274513245,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.153846153846153,6.846153846153846,0,0.0,39,0.04,0,0,0.0,161,56,0,4639,56,161,0.0,-0.47798269705492274,-2.449299775164386,-5.598399486090025,-0.47798269705492274,0.0,0.0,0.0,0.0,0.4494557353014413,0.0,0.10829476130206588,0.0,17,0,0.0,v11_no_util_9d,116,0.0,0.0
32,32,681,100032,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-10.116718185714532,0.8746,0.056005993485450746,0.0646684542298317,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.82051282051282,6.17948717948718,0,0.0,39,0.04,0,0,0.0,181,60,0,4606,60,181,0.0,-0.5152691650864836,-2.7653590864691724,-6.3208207690723945,-0.5152691650864836,0.0,0.0,0.0,0.0,0.41225675349928614,0.0,0.13865243989139056,0.0,20,0,0.0,v11_no_util_9d,116,0.0,0.0
33,33,681,100033,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.17843972034504,0.8708,0.05064008124172688,0.06389725208282471,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.974358974358974,6.0256410256410255,0,0.0,39,0.04,0,0,0.0,170,42,0,4644,42,170,0.0,-0.36051003039855584,-2.5739972876885,-5.883422371859429,-0.36051003039855584,0.0,0.0,0.0,0.0,0.4568809086585383,0.0,0.1250817119980206,0.0,16,0,0.0,v11_no_util_9d,116,0.0,0.0
34,34,681,100034,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-8.088708123291836,0.867,0.05192764140665531,0.04960494115948677,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.564102564102566,6.435897435897436,0,0.0,39,0.04,0,0,0.0,147,47,0,4667,47,147,0.0,-0.401249010490898,-2.2175422050508824,-5.06866789725916,-0.401249010490898,0.0,0.0,0.0,0.0,0.4287367188321135,0.0,0.06376021583218665,0.0,18,0,0.0,v11_no_util_9d,116,0.0,0.0
35,35,681,100035,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-8.659908114974927,0.8632,0.05297822877764702,0.05111735314130783,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.307692307692307,6.6923076923076925,0,0.0,39,0.04,0,0,0.0,156,51,0,4634,51,156,0.0,-0.4380055780424844,-2.3690121179230306,-5.414884840966928,-0.4380055780424844,0.0,0.0,0.0,0.0,0.4031943665773401,0.0,0.09365095307934249,0.0,16,0,0.0,v11_no_util_9d,116,0.0,0.0
36,36,681,100036,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-11.405791933123961,0.8594,0.059005594812333584,0.07409504801034927,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.871794871794872,4.128205128205129,0,0.0,39,0.04,0,0,0.0,206,57,0,4598,57,206,0.0,-0.4909871392674975,-3.1724662427009904,-7.251351411887978,-0.4909871392674975,0.0,0.0,0.0,0.0,0.4043160561715439,0.0,0.19827384359960076,0.0,18,0,0.0,v11_no_util_9d,116,0.0,0.0
37,37,681,100037,0,0,0,0.65,12,1431ea4ab0bb,25,20,20,-9.046517574088757,0.8556,0.06074630878865719,0.07648561149835587,20,0,5,5,0.25,0.25,1.0,0.0,15,0,single,25,0.025,0.015,0.9,18.512820512820515,6.487179487179487,0,0.0,39,0.04,0,5,0.1282051282051282,157,72,0,4644,72,157,0.0,-0.6167245116842048,-2.377890428480105,-5.43517812224024,-0.6167245116842048,0.0,0.0,0.0,0.0,0.2922005188689015,0.0,0.1373471254511959,0.0,15,0,0.0,v11_no_util_9d,116,0.0,0.0
38,38,681,100038,0,0,0,0.65,12,1431ea4ab0bb,21,20,20,-9.851642815710864,0.8518,0.07358790878206492,0.09552739560604095,20,0,1,1,0.05,0.05,1.0,0.0,19,0,single,25,0.025,0.015,0.9,18.307692307692307,6.6923076923076925,0,0.0,39,0.04,0,1,0.02564102564102564,179,51,0,4613,51,179,0.0,-0.4420649203194778,-2.729243079369711,-6.238269895702197,-0.4420649203194778,0.0,0.0,0.0,0.0,0.37869950612404885,0.0,0.14349930555741905,0.0,15,0,0.0,v11_no_util_9d,116,0.0,0.0
39,39,681,100039,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.836304226245785,0.848,0.0890382532030344,0.11220474541187286,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.512820512820515,6.487179487179487,0,0.0,39,0.04,0,0,0.0,174,67,0,4628,67,174,0.0,-0.5736002679412787,-2.6445098188061995,-6.044593871557027,-0.5736002679412787,0.0,0.0,0.0,0.0,0.4383277276939793,0.0,0.11178927282457671,0.0,18,0,0.0,v11_no_util_9d,116,0.0,0.0
40,40,681,100040,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-10.637874013006732,0.8442000000000001,0.10128512457013131,0.12355901300907135,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.23076923076923,5.769230769230769,0,0.0,39,0.04,0,0,0.0,195,51,0,4610,51,195,0.0,-0.4375539713665811,-2.9712766300832607,-6.791489440190311,-0.4375539713665811,0.0,0.0,0.0,0.0,0.40709498239082703,0.0,0.14813528878373008,0.0,15,0,0.0,v11_no_util_9d,116,0.0,0.0
41,41,681,100041,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.957802966972862,0.8404,0.11894229687750339,0.14428995549678802,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.025641025641026,5.9743589743589745,0,0.0,39,0.04,0,0,0.0,180,54,0,4607,54,180,0.0,-0.4652780886648595,-2.747422935978348,-6.279823853664798,-0.4652780886648595,0.0,0.0,0.0,0.0,0.39934529921792883,0.0,0.1390749560618255,0.0,16,0,0.0,v11_no_util_9d,116,0.0,0.0
42,42,681,100042,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-8.623713014908331,0.8366,0.12092845682054758,0.06268375366926193,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.974358974358974,6.0256410256410255,0,0.0,39,0.04,0,0,0.0,148,76,0,4668,76,148,0.0,-0.6459118155665738,-2.2314445950620123,-5.100444788713171,-0.6459118155665738,0.0,0.0,0.0,0.0,0.422025732311148,0.0,0.11510861745529778,0.0,17,0,0.0,v11_no_util_9d,116,0.0,0.0
43,43,681,100043,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.255034491153625,0.8328,0.1175659354776144,0.12883764505386353,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.41025641025641,6.589743589743589,0,0.0,39,0.04,0,0,0.0,167,53,0,4625,53,167,0.0,-0.4547424235588841,-2.5399498916630865,-5.80559975237277,-0.4547424235588841,0.0,0.0,0.0,0.0,0.41497210536100704,0.0,0.09616008041506881,0.0,19,0,0.0,v11_no_util_9d,116,0.0,0.0
44,44,681,100044,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.719472004417408,0.829,0.13058394212275742,0.21404966711997986,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.871794871794872,6.128205128205129,0,0.0,39,0.04,0,0,0.0,175,57,0,4636,57,175,0.0,-0.48831519567479537,-2.660864838759771,-6.081976774308048,-0.48831519567479537,0.0,0.0,0.0,0.0,0.43253371565921134,0.0,0.11458643685080783,0.0,18,0,0.0,v11_no_util_9d,116,0.0,0.0
45,45,681,100045,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-10.67823054835124,0.8252,0.1477764368057251,0.08013118803501129,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.974358974358974,6.0256410256410255,0,0.0,39,0.04,0,0,0.0,197,42,0,4582,42,197,0.0,-0.3624282886317636,-3.0292877303310424,-6.924086240756669,-0.3624282886317636,0.0,0.0,0.0,0.0,0.4050462507041238,0.0,0.17110633729247612,0.0,15,0,0.0,v11_no_util_9d,116,0.0,0.0
46,46,681,100046,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.972138901907176,0.8214,0.15708976350724696,0.12241419404745102,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.743589743589745,5.256410256410256,0,0.0,39,0.04,0,0,0.0,182,51,0,4643,51,182,0.0,-0.43434525696959325,-2.7706147267728674,-6.332833661195125,-0.43434525696959325,0.0,0.0,0.0,0.0,0.4217744448554447,0.0,0.09784286878308056,0.0,14,0,0.0,v11_no_util_9d,116,0.0,0.0
