seed,parent_lo_quality_qos,teacher_lo_quality_qos,qos_retention,parent_lo_zero_service_ratio,teacher_lo_zero_service_ratio,zero_service_retention,parent_lo_equiv_jne,teacher_lo_equiv_jne,tree_lo_quality_qos,tree_lo_zero_service_ratio,tree_lo_equiv_jne,equiv_jne_retention,tree_depth,tree_node_count,tree_leaf_count,tree_raw_top1_invalid_rate,tree_fallback_rate,tree_deadline_misses,tree_hi_deadline_misses,tree_lo_deadline_misses,teacher_no_positive_qos_gain,teacher_no_positive_zero_service_gain,teacher_no_positive_equiv_jne_gain
1560,0.8364722222222222,0.8681388888888889,1.0210526315789485,0.10744444444444444,0.07577777777777778,1.0210526315789472,2943.5,2373.5,0.8688055555555556,0.07511111111111111,2361.5,1.0210526315789474,3,11,6,0.0,0.0,0,0,0,False,False,False
1561,0.8344166666666667,0.8693888888888889,1.0349483717235906,0.11177777777777778,0.07677777777777778,1.0349206349206348,2980.5,2351.0,0.8706111111111111,0.07555555555555556,2329.0,1.03494837172359,3,11,6,0.0,0.0,0,0,0,False,False,False
1562,0.83875,0.8701944444444445,1.0106007067137797,0.10766666666666666,0.07622222222222222,1.0106007067137805,2902.5,2336.5,0.8705277777777778,0.0758888888888889,2330.5,1.010600706713781,3,11,6,0.0,0.0,0,0,0,False,False,False
1563,0.8393333333333334,0.8715277777777778,1.017256255392579,0.10783333333333334,0.07561111111111112,1.017241379310345,2892.0,2312.5,0.8720833333333333,0.07505555555555556,2302.5,1.01725625539258,3,11,6,0.0,0.0,0,0,0,False,False,False
1564,0.8353888888888888,0.8684722222222222,1.033585222502101,0.11144444444444444,0.07833333333333334,1.033557046979866,2963.0,2367.5,0.8695833333333334,0.07722222222222222,2347.5,1.0335852225020992,3,11,6,0.0,0.0,0,0,0,False,False,False
1565,0.8410833333333333,0.8716944444444444,1.0217785843920157,0.1085,0.07788888888888888,1.0217785843920144,2860.5,2309.5,0.8723611111111111,0.07722222222222222,2297.5,1.0217785843920144,3,11,6,0.0,0.0,0,0,0,False,False,False
1566,0.8446944444444444,0.8777777777777778,1.0167926112510488,0.10394444444444445,0.07077777777777777,1.0167504187604688,2795.5,2200.0,0.8783333333333333,0.07022222222222223,2190.0,1.0167926112510495,3,11,6,0.0,0.0,0,0,0,False,False,False
1567,0.8395,0.86925,1.0261437908496729,0.10605555555555556,0.07627777777777778,1.0261194029850746,2889.0,2353.5,0.8700277777777777,0.0755,2339.5,1.026143790849673,3,11,6,0.0,0.0,0,0,0,False,False,False
1568,0.84,0.8700277777777777,1.012950971322849,0.10422222222222222,0.07416666666666667,1.012939001848429,2880.0,2339.5,0.8704166666666666,0.07377777777777778,2332.5,1.0129509713228493,3,11,6,0.0,0.0,0,0,0,False,False,False
1569,0.8366666666666667,0.8688333333333333,1.022452504317788,0.10844444444444444,0.07622222222222222,1.0224137931034483,2940.0,2361.0,0.8695555555555555,0.0755,2348.0,1.0224525043177892,3,11,6,0.0,0.0,0,0,0,False,False,False
1570,0.8441388888888889,0.8759444444444444,1.0139737991266384,0.105,0.07316666666666667,1.0139616055846425,2805.5,2233.0,0.8763888888888889,0.07272222222222222,2225.0,1.0139737991266375,3,11,6,0.0,0.0,0,0,0,False,False,False
1571,0.8405277777777778,0.87075,1.0183823529411757,0.10611111111111111,0.0758888888888889,1.0183823529411766,2870.5,2326.5,0.8713055555555556,0.07533333333333334,2316.5,1.0183823529411764,3,11,6,0.0,0.0,0,0,0,False,False,False
1572,0.8378055555555556,0.8698888888888889,1.0225108225108213,0.10822222222222222,0.07605555555555556,1.0224525043177892,2919.5,2342.0,0.8706111111111111,0.07533333333333334,2329.0,1.0225108225108226,3,11,6,0.0,0.0,0,0,0,False,False,False
1573,0.8384166666666667,0.8713055555555556,1.0202702702702715,0.10861111111111112,0.07566666666666666,1.0202360876897132,2908.5,2316.5,0.8719722222222223,0.075,2304.5,1.0202702702702702,3,11,6,0.0,0.0,0,0,0,False,False,False
1574,0.8354166666666667,0.8684444444444445,1.023549201009251,0.109,0.07594444444444444,1.0235294117647056,2962.5,2368.0,0.8692222222222222,0.07516666666666667,2354.0,1.0235492010092515,3,11,6,0.0,0.0,0,0,0,False,False,False
1575,0.8459722222222222,0.8769722222222223,1.0143369175627213,0.10338888888888889,0.07238888888888889,1.014336917562724,2772.5,2214.5,0.8774166666666666,0.07194444444444445,2206.5,1.014336917562724,3,11,6,0.0,0.0,0,0,0,False,False,False
1576,0.8395,0.8703055555555556,1.0234445446348048,0.1073888888888889,0.0765,1.0233812949640286,2889.0,2334.5,0.8710277777777777,0.07577777777777778,2321.5,1.0234445446348062,3,11,6,0.0,0.0,0,0,0,False,False,False
1577,0.8376388888888889,0.8694444444444445,1.0087336244541463,0.10994444444444444,0.07811111111111112,1.0087260034904015,2922.5,2350.0,0.8697222222222222,0.07783333333333334,2345.0,1.0087336244541485,3,11,6,0.0,0.0,0,0,0,False,False,False
1578,0.8379722222222222,0.8694444444444445,1.0158870255957617,0.10905555555555556,0.07755555555555556,1.0158730158730158,2916.5,2350.0,0.8699444444444444,0.07705555555555556,2341.0,1.0158870255957635,3,11,6,0.0,0.0,0,0,0,False,False,False
1579,0.838,0.8701944444444445,1.0241587575496114,0.10905555555555556,0.07683333333333334,1.024137931034483,2916.0,2336.5,0.8709722222222223,0.07605555555555556,2322.5,1.0241587575496118,3,11,6,0.0,0.0,0,0,0,False,False,False
1580,0.8412777777777778,0.8739722222222223,1.0237892948173317,0.107,0.07427777777777778,1.0237691001697793,2857.0,2268.5,0.87475,0.0735,2254.5,1.0237892948173322,3,11,6,0.0,0.0,0,0,0,False,False,False
1581,0.8405277777777778,0.8711944444444445,1.0289855072463747,0.1055,0.07483333333333334,1.0289855072463772,2870.5,2318.5,0.8720833333333333,0.07394444444444444,2302.5,1.0289855072463767,3,11,6,0.0,0.0,0,0,0,False,False,False
1582,0.8376944444444444,0.8700833333333333,1.0240137221269292,0.10894444444444444,0.07655555555555556,1.0240137221269296,2921.5,2338.5,0.8708611111111111,0.07577777777777778,2324.5,1.0240137221269296,3,11,6,0.0,0.0,0,0,0,False,False,False
1583,0.83625,0.8678611111111111,1.0386643233743416,0.10761111111111112,0.076,1.038664323374341,2947.5,2378.5,0.8690833333333333,0.07477777777777778,2356.5,1.038664323374341,3,11,6,0.0,0.0,0,0,0,False,False,False
1584,0.8429166666666666,0.8743611111111111,1.0106007067137797,0.10633333333333334,0.07483333333333334,1.0105820105820107,2827.5,2261.5,0.8746944444444444,0.0745,2255.5,1.010600706713781,3,11,6,0.0,0.0,0,0,0,False,False,False
1585,0.8416944444444444,0.8734722222222222,1.0279720279720295,0.10561111111111111,0.07383333333333333,1.0279720279720277,2849.5,2277.5,0.8743611111111111,0.07294444444444445,2261.5,1.027972027972028,3,11,6,0.0,0.0,0,0,0,False,False,False
1586,0.8368888888888889,0.8706388888888889,1.0213991769547346,0.10894444444444444,0.07516666666666667,1.0213815789473688,2936.0,2328.5,0.8713611111111111,0.07444444444444444,2315.5,1.0213991769547326,3,11,6,0.0,0.0,0,0,0,False,False,False
1587,0.8373055555555555,0.8699444444444444,1.0340425531914912,0.10927777777777778,0.07661111111111112,1.0340136054421771,2928.5,2341.0,0.8710555555555556,0.0755,2321.0,1.0340425531914894,3,11,6,0.0,0.0,0,0,0,False,False,False
1588,0.8379444444444445,0.8705,1.0255972696245705,0.107,0.0743888888888889,1.0255536626916526,2917.0,2331.0,0.8713333333333333,0.07355555555555555,2316.0,1.0255972696245734,3,11,6,0.0,0.0,0,0,0,False,False,False
1589,0.8383888888888889,0.8710555555555556,1.0153061224489779,0.10922222222222222,0.0765,1.0152801358234296,2909.0,2321.0,0.8715555555555555,0.076,2312.0,1.0153061224489797,3,11,6,0.0,0.0,0,0,0,False,False,False
1590,0.8361944444444445,0.8656388888888888,1.0358490566037748,0.10888888888888888,0.07938888888888888,1.0357815442561202,2948.5,2418.5,0.8666944444444444,0.07833333333333334,2399.5,1.0358490566037737,3,11,6,0.0,0.0,0,0,0,False,False,False
1591,0.83825,0.8681111111111111,1.021395348837212,0.10855555555555556,0.07861111111111112,1.0204081632653064,2911.5,2374.0,0.86875,0.078,2362.5,1.0213953488372094,3,11,6,0.0,0.0,0,0,0,False,False,False
1592,0.8393055555555555,0.8728611111111111,1.0198675496688754,0.10883333333333334,0.07516666666666667,1.01980198019802,2892.5,2288.5,0.8735277777777778,0.0745,2276.5,1.0198675496688743,3,11,6,0.0,0.0,0,0,0,False,False,False
1593,0.8405555555555555,0.8706944444444444,1.0184331797235016,0.1075,0.07727777777777778,1.0183823529411766,2870.0,2327.5,0.87125,0.07672222222222222,2317.5,1.0184331797235022,3,11,6,0.0,0.0,0,0,0,False,False,False
1594,0.8391944444444445,0.8710555555555556,1.0191804707933743,0.108,0.07611111111111112,1.0191637630662023,2894.5,2321.0,0.8716666666666667,0.0755,2310.0,1.019180470793374,3,11,6,0.0,0.0,0,0,0,False,False,False
1595,0.8358888888888889,0.8662777777777778,1.0182815356489936,0.112,0.08155555555555556,1.018248175182482,2954.0,2407.0,0.8668333333333333,0.081,2397.0,1.0182815356489945,3,11,6,0.0,0.0,0,0,0,False,False,False
1596,0.8411388888888889,0.8731944444444445,1.0242634315424606,0.10477777777777778,0.07266666666666667,1.0242214532871974,2859.5,2282.5,0.8739722222222223,0.07188888888888889,2268.5,1.024263431542461,3,11,6,0.0,0.0,0,0,0,False,False,False
1597,0.8395555555555556,0.8719166666666667,1.0103004291845483,0.10633333333333334,0.07394444444444444,1.0102915951972553,2888.0,2305.5,0.87225,0.07361111111111111,2299.5,1.0103004291845494,3,11,6,0.0,0.0,0,0,0,False,False,False
1598,0.8405833333333333,0.8708611111111111,1.0366972477064242,0.10683333333333334,0.07655555555555556,1.0366972477064222,2869.5,2324.5,0.8719722222222223,0.07544444444444444,2304.5,1.036697247706422,3,11,6,0.0,0.0,0,0,0,False,False,False
1599,0.8389722222222222,0.8719444444444444,1.0235888795282222,0.10822222222222222,0.07522222222222222,1.0235690235690236,2898.5,2305.0,0.8727222222222222,0.07444444444444444,2291.0,1.0235888795282224,3,11,6,0.0,0.0,0,0,0,False,False,False
