seed,parent_lo_quality_qos,teacher_lo_quality_qos,qos_retention,parent_lo_zero_service_ratio,teacher_lo_zero_service_ratio,zero_service_retention,parent_lo_equiv_jne,teacher_lo_equiv_jne,tree_lo_quality_qos,tree_lo_zero_service_ratio,tree_lo_equiv_jne,equiv_jne_retention,tree_depth,tree_node_count,tree_leaf_count,tree_raw_top1_invalid_rate,tree_fallback_rate,tree_deadline_misses,tree_hi_deadline_misses,tree_lo_deadline_misses,teacher_no_positive_qos_gain,teacher_no_positive_zero_service_gain,teacher_no_positive_equiv_jne_gain
1564,0.8352777777777778,0.8685416666666667,1.0250521920668065,0.11208333333333333,0.07875,1.0250000000000001,1186.0,946.5,0.869375,0.07791666666666666,940.5,1.0250521920668059,3,11,6,0.07625,0.07625,0,0,0,False,False,False
1565,0.8375694444444445,0.8682638888888888,0.9864253393665173,0.11208333333333333,0.08138888888888889,0.9864253393665156,1169.5,948.5,0.8678472222222222,0.08180555555555556,951.5,0.9864253393665159,3,11,6,0.06625,0.06625,0,0,0,False,False,False
1566,0.8393055555555555,0.8717361111111112,1.0085653104925032,0.10847222222222222,0.07597222222222222,1.0085470085470085,1157.0,923.5,0.8720138888888889,0.07569444444444444,921.5,1.0085653104925054,3,11,6,0.08625,0.08625,0,0,0,False,False,False
1567,0.8323611111111111,0.8625,1.0138248847926252,0.10972222222222222,0.07958333333333334,1.013824884792627,1207.0,990.0,0.8629166666666667,0.07916666666666666,987.0,1.0138248847926268,3,11,6,0.05375,0.05375,0,0,0,False,False,False
1568,0.838125,0.8664583333333333,0.9852941176470604,0.10375,0.07541666666666667,0.985294117647059,1165.5,961.5,0.8660416666666667,0.07583333333333334,964.5,0.9852941176470589,3,11,6,0.06625,0.06625,0,0,0,False,False,False
1569,0.8358333333333333,0.8665972222222222,1.0,0.10805555555555556,0.07722222222222222,1.0,1182.0,960.5,0.8665972222222222,0.07722222222222222,960.5,1.0,3,11,6,0.07,0.07,0,0,0,False,False,False
1570,0.8436805555555555,0.8766666666666667,1.0042105263157868,0.10791666666666666,0.07486111111111111,1.0042016806722691,1125.5,888.0,0.8768055555555555,0.07472222222222222,887.0,1.0042105263157894,3,11,6,0.065,0.065,0,0,0,False,False,False
1571,0.8461111111111111,0.875,1.0,0.10541666666666667,0.07652777777777778,1.0,1108.0,900.0,0.875,0.07652777777777778,900.0,1.0,3,11,6,0.0575,0.0575,0,0,0,False,False,False
1572,0.8370138888888888,0.8686805555555556,0.9912280701754372,0.11,0.07833333333333334,0.9912280701754386,1173.5,945.5,0.8684027777777777,0.07861111111111112,947.5,0.9912280701754386,3,11,6,0.05875,0.05875,0,0,0,False,False,False
1573,0.8341666666666666,0.8663888888888889,1.0086206896551737,0.11069444444444444,0.07847222222222222,1.0086206896551724,1194.0,962.0,0.8666666666666667,0.07819444444444444,960.0,1.0086206896551724,3,11,6,0.08875,0.08875,0,0,0,False,False,False
1574,0.8328472222222222,0.8631944444444445,1.022883295194508,0.10944444444444444,0.07902777777777778,1.0228310502283104,1203.5,985.0,0.8638888888888889,0.07833333333333334,980.0,1.022883295194508,3,11,6,0.10125,0.10125,0,0,0,False,False,False
1575,0.8479861111111111,0.8786805555555556,0.9683257918552023,0.10347222222222222,0.07277777777777777,0.9683257918552036,1094.5,873.5,0.8777083333333333,0.07375,880.5,0.9683257918552036,3,11,6,0.06875,0.06875,0,0,0,False,False,False
1576,0.8415972222222222,0.8695138888888889,1.0199004975124368,0.10513888888888889,0.07722222222222222,1.019900497512438,1140.5,939.5,0.8700694444444445,0.07666666666666666,935.5,1.0199004975124377,3,11,6,0.08375,0.08375,0,0,0,False,False,False
1577,0.8430555555555556,0.8725694444444444,0.985882352941178,0.10666666666666667,0.07708333333333334,0.9859154929577466,1130.0,917.5,0.8721527777777778,0.0775,920.5,0.9858823529411764,3,11,6,0.05875,0.05875,0,0,0,False,False,False
1578,0.8397222222222223,0.8718055555555555,1.012987012987015,0.10958333333333334,0.0775,1.0129870129870129,1154.0,923.0,0.8722222222222222,0.07708333333333334,920.0,1.0129870129870129,3,11,6,0.085,0.085,0,0,0,False,False,False
1579,0.8373611111111111,0.8684027777777777,0.9910514541387047,0.10958333333333334,0.07847222222222222,0.9910714285714285,1171.0,947.5,0.868125,0.07875,949.5,0.9910514541387024,3,11,6,0.0775,0.0775,0,0,0,False,False,False
1580,0.8386111111111111,0.87125,1.0127659574468104,0.10833333333333334,0.07569444444444444,1.0127659574468084,1162.0,927.0,0.8716666666666667,0.07527777777777778,924.0,1.0127659574468084,3,11,6,0.09,0.09,0,0,0,False,False,False
1581,0.8351388888888889,0.8684722222222222,0.9916666666666687,0.11041666666666666,0.07708333333333334,0.9916666666666666,1187.0,947.0,0.8681944444444445,0.07736111111111112,949.0,0.9916666666666667,3,11,6,0.09375,0.09375,0,0,0,False,False,False
1582,0.8401388888888889,0.8709722222222223,0.9954954954954948,0.10916666666666666,0.07833333333333334,0.9954954954954957,1151.0,929.0,0.8708333333333333,0.07847222222222222,930.0,0.9954954954954955,3,11,6,0.0475,0.0475,0,0,0,False,False,False
1583,0.8349305555555555,0.866875,1.0217391304347825,0.11055555555555556,0.07861111111111112,1.021739130434783,1188.5,958.5,0.8675694444444444,0.07791666666666666,953.5,1.0217391304347827,3,11,6,0.06125,0.06125,0,0,0,False,False,False
1584,0.8438888888888889,0.8748611111111111,0.9910313901345313,0.10652777777777778,0.07555555555555556,0.9910313901345291,1124.0,901.0,0.8745833333333334,0.07583333333333334,903.0,0.9910313901345291,3,11,6,0.095,0.095,0,0,0,False,False,False
1585,0.8409027777777778,0.8740972222222222,1.0083682008368213,0.10861111111111112,0.07541666666666667,1.0083682008368202,1145.5,906.5,0.874375,0.0751388888888889,904.5,1.00836820083682,3,11,6,0.07,0.07,0,0,0,False,False,False
1586,0.8395138888888889,0.8709027777777778,1.0,0.10597222222222222,0.07458333333333333,1.0,1155.5,929.5,0.8709027777777778,0.07458333333333333,929.5,1.0,3,11,6,0.09875,0.09875,0,0,0,False,False,False
1587,0.8354166666666667,0.8659722222222223,1.0090909090909068,0.11083333333333334,0.08027777777777778,1.009090909090909,1185.0,965.0,0.86625,0.08,963.0,1.009090909090909,3,11,6,0.09125,0.09125,0,0,0,False,False,False
1588,0.8390972222222223,0.8703472222222223,1.0133333333333319,0.10666666666666667,0.07541666666666667,1.0133333333333336,1158.5,933.5,0.8707638888888889,0.075,930.5,1.0133333333333334,3,11,6,0.08,0.08,0,0,0,False,False,False
1589,0.8294444444444444,0.8625,0.9957983193277304,0.11569444444444445,0.0825,0.9958158995815901,1228.0,990.0,0.8623611111111111,0.08263888888888889,991.0,0.9957983193277311,3,11,6,0.05,0.05,0,0,0,False,False,False
1590,0.8380555555555556,0.8654166666666666,1.030456852791879,0.10888888888888888,0.08138888888888889,1.03030303030303,1166.0,969.0,0.86625,0.08055555555555556,963.0,1.0304568527918783,3,11,6,0.06375,0.06375,0,0,0,False,False,False
1591,0.8344444444444444,0.8640972222222222,0.9882903981264656,0.11347222222222222,0.08361111111111111,0.9860465116279067,1192.0,978.5,0.86375,0.08402777777777778,981.0,0.9882903981264637,3,11,6,0.0825,0.0825,0,0,0,False,False,False
1592,0.8333333333333334,0.8679166666666667,1.0040160642570288,0.11458333333333333,0.0798611111111111,1.0039999999999998,1200.0,951.0,0.8680555555555556,0.07972222222222222,950.0,1.0040160642570282,3,11,6,0.07375,0.07375,0,0,0,False,False,False
1593,0.8421527777777778,0.8710416666666667,0.9903846153846139,0.10875,0.0798611111111111,0.9903846153846153,1136.5,928.5,0.8707638888888889,0.08013888888888888,930.5,0.9903846153846154,3,11,6,0.08,0.08,0,0,0,False,False,False
1594,0.8375,0.8688888888888889,1.0,0.11069444444444444,0.07930555555555556,1.0,1170.0,944.0,0.8688888888888889,0.07930555555555556,944.0,1.0,3,11,6,0.08375,0.08375,0,0,0,False,False,False
1595,0.8345833333333333,0.8648611111111111,0.9954128440366965,0.11069444444444444,0.08041666666666666,0.9954128440366969,1191.0,973.0,0.8647222222222222,0.08055555555555556,974.0,0.9954128440366973,3,11,6,0.0775,0.0775,0,0,0,False,False,False
1596,0.8395138888888889,0.8704861111111111,1.0089686098654722,0.10472222222222222,0.07375,1.0089686098654709,1155.5,932.5,0.8707638888888889,0.07347222222222222,930.5,1.0089686098654709,3,11,6,0.095,0.095,0,0,0,False,False,False
1597,0.8467361111111111,0.8764583333333333,0.9766355140186916,0.10305555555555555,0.07333333333333333,0.9766355140186916,1103.5,889.5,0.8757638888888889,0.07402777777777778,894.5,0.9766355140186916,3,11,6,0.065,0.065,0,0,0,False,False,False
1598,0.8463194444444444,0.8754861111111111,1.0285714285714291,0.10402777777777777,0.07486111111111111,1.0285714285714287,1106.5,896.5,0.8763194444444444,0.07402777777777778,890.5,1.0285714285714285,3,11,6,0.08,0.08,0,0,0,False,False,False
1599,0.8414583333333333,0.8742361111111111,1.0042372881355939,0.10458333333333333,0.07180555555555555,1.004237288135593,1141.5,905.5,0.874375,0.07166666666666667,904.5,1.0042372881355932,3,11,6,0.09375,0.09375,0,0,0,False,False,False
