episode,episode_seed,taskset_seed,scenario_seed,network_seed,exploration_seed,replay_seed,total_util,num_tasks,taskset_fingerprint,steps,step_count,selected_action_count,total_reward,epsilon,loss_mean,loss_last,accepted_actions,rejected_actions,noop_actions,explicit_noop_actions,noop_action_rate,explicit_noop_action_rate,accepted_action_rate,rejected_action_rate,safety_checked_actions,selected_invalid_mask_actions,action_space_type,action_count,budget_increase_ratio,budget_decrease_ratio,budget_floor_ratio,valid_action_count_mean,masked_action_count_mean,masked_decrease_hi_forbidden_count,masked_decrease_hi_forbidden_rate,masked_budget_floor_violation_count,masked_budget_floor_violation_rate,no_safe_action_steps,selected_explicit_noop_actions,selected_explicit_noop_rate,mode_changes,lo_cancellations,deadline_misses,job_starts,lo_overruns,hi_overruns,reward_job_start_sum,reward_lo_overrun_sum,reward_hi_overrun_sum,reward_mode_change_sum,reward_lo_cancellation_sum,reward_deadline_miss_sum,reward_paper_sum,reward_noop_bonus_sum,reward_budget_change_penalty_sum,reward_budget_change_norm_sum,reward_budget_drift_penalty_sum,reward_budget_drift_mean_sum,noop_exploration_prob,exploration_action_count,exploration_noop_action_count,exploration_noop_action_rate,observation_mode,state_dim,feature_safety_margin_min_mean,feature_safety_margin_min_p05
10,10,681,100010,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.804812322014168,0.9582,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.512820512820515,6.487179487179487,0,0.0,39,0.04,0,0,0.0,178,52,0,4631,52,178,0.0,-0.44420023064276565,-2.7136905663087147,-6.20272129441992,-0.44420023064276565,0.0,0.0,0.0,0.0,0.4076073845494221,0.0,0.11391063594131448,0.0,19,0,0.0,v11_no_max_9d,116,0.0,0.0
11,11,681,100011,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.801221831879268,0.9544,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.102564102564102,6.897435897435898,0,0.0,39,0.04,0,0,0.0,179,43,0,4578,43,179,0.0,-0.37346581232686105,-2.755653541329514,-6.298636665896031,-0.37346581232686105,0.0,0.0,0.0,0.0,0.4629347615433314,0.0,0.06361520679347706,0.0,20,0,0.0,v11_no_max_9d,116,0.0,0.0
12,12,681,100012,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.908909967101211,0.9506,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.71794871794872,6.282051282051282,0,0.0,39,0.04,0,0,0.0,182,44,0,4609,44,182,0.0,-0.37683352863049346,-2.7863782769078953,-6.368864632932332,-0.37683352863049346,0.0,0.0,0.0,0.0,0.45851210545934,0.0,0.09057544929190475,0.0,18,0,0.0,v11_no_max_9d,116,0.0,0.0
13,13,681,100013,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.114276011841763,0.9468,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.384615384615383,5.615384615384615,0,0.0,39,0.04,0,0,0.0,169,40,0,4637,40,169,0.0,-0.3430301684543312,-2.5651091184579,-5.863106556475201,-0.3430301684543312,0.0,0.0,0.0,0.0,0.4741171205464293,0.0,0.06829603828861108,0.0,19,0,0.0,v11_no_max_9d,116,0.0,0.0
14,14,681,100014,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-11.877463284350082,0.9430000000000001,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.025641025641026,3.9743589743589745,0,0.0,39,0.04,0,0,0.0,220,33,0,4502,33,220,0.0,-0.2892388804640892,-3.438821681041448,-7.860163842380455,-0.2892388804640892,0.0,0.0,0.0,0.0,0.42682269377360527,0.0,0.1271876795794226,0.0,20,0,0.0,v11_no_max_9d,116,0.0,0.0
15,15,681,100015,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-8.570741743937191,0.9392,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.102564102564102,6.897435897435898,0,0.0,39,0.04,0,0,0.0,152,55,0,4620,55,152,0.0,-0.4738075606797372,-2.320082015567132,-5.303044607010586,-0.4738075606797372,0.0,0.0,0.0,0.0,0.4038621239716652,0.0,0.09289185351849012,0.0,20,0,0.0,v11_no_max_9d,116,0.0,0.0
16,16,681,100016,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-11.17638339082702,0.9354,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.58974358974359,5.410256410256411,0,0.0,39,0.04,0,0,0.0,208,39,0,4581,39,208,0.0,-0.3372670916623945,-3.196214976196332,-7.305634231305901,-0.3372670916623945,0.0,0.0,0.0,0.0,0.4449625336404295,0.0,0.1337601204846026,0.0,19,0,0.0,v11_no_max_9d,116,0.0,0.0
17,17,681,100017,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.492683520943297,0.9316,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.358974358974358,6.641025641025641,0,0.0,39,0.04,0,0,0.0,170,59,0,4634,59,170,0.0,-0.5028557110569795,-2.5829915083393638,-5.903980590489975,-0.5028557110569795,0.0,0.0,0.0,0.0,0.4423613634920828,0.0,0.09943406905934672,0.0,19,0,0.0,v11_no_max_9d,116,0.0,0.0
18,18,681,100018,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.547170153740531,0.9278,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.28205128205128,5.717948717948718,0,0.0,39,0.04,0,0,0.0,177,35,0,4575,35,177,0.0,-0.30298497567074456,-2.721234844208404,-6.219965358190639,-0.30298497567074456,0.0,0.0,0.0,0.0,0.4126727317894849,0.0,0.116423629383617,0.0,19,0,0.0,v11_no_max_9d,116,0.0,0.0
19,19,681,100019,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-8.823932759127885,0.924,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.025641025641026,5.9743589743589745,0,0.0,39,0.04,0,0,0.0,156,62,0,4662,62,156,0.0,-0.5269450030190294,-2.3647956205055993,-5.405247132584226,-0.5269450030190294,0.0,0.0,0.0,0.0,0.4011594723641723,0.0,0.17487618125185156,0.0,20,0,0.0,v11_no_max_9d,116,0.0,0.0
20,20,681,100020,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-11.532451846590178,0.9202,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.128205128205128,3.871794871794872,0,0.0,39,0.04,0,0,0.0,211,47,0,4565,47,211,0.0,-0.4108289889429843,-3.259806829605629,-7.450987039098579,-0.4108289889429843,0.0,0.0,0.0,0.0,0.4109598746461006,0.0,0.14893262403503646,0.0,19,0,0.0,v11_no_max_9d,116,0.0,0.0
21,21,681,100021,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-10.186312158058797,0.9164,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.923076923076923,6.076923076923077,0,0.0,39,0.04,0,0,0.0,183,52,0,4568,52,183,0.0,-0.4473651120653899,-2.8278727624998314,-6.463709171428186,-0.4473651120653899,0.0,0.0,0.0,0.0,0.41130076734555193,0.0,0.13266460010613604,0.0,19,0,0.0,v11_no_max_9d,116,0.0,0.0
22,22,681,100022,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.998271824970642,0.9126,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.923076923076923,6.076923076923077,0,0.0,39,0.04,0,0,0.0,181,53,0,4606,53,181,0.0,-0.4595740734597776,-2.763211554189461,-6.315912123861627,-0.4595740734597776,0.0,0.0,0.0,0.0,0.42812270803699853,0.0,0.11168824124429,0.0,20,0,0.0,v11_no_max_9d,116,0.0,0.0
23,23,681,100023,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.319281029002195,0.9088,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.923076923076923,6.076923076923077,0,0.0,39,0.04,0,0,0.0,166,60,0,4624,60,166,0.0,-0.517851913712279,-2.5210887135236284,-5.762488488054008,-0.517851913712279,0.0,0.0,0.0,0.0,0.43565280873409157,0.0,0.1855299543346024,0.0,19,0,0.0,v11_no_max_9d,116,0.0,0.0
24,24,681,100024,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.682257995097682,0.905,0.09035849571228027,0.09035849571228027,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.205128205128204,6.794871794871795,0,0.0,39,0.04,0,0,0.0,176,51,0,4623,51,176,0.0,-0.4388272997995585,-2.6796619029778244,-6.124941492520743,-0.4388272997995585,0.0,0.0,0.0,0.0,0.4226591390717573,0.0,0.12511136758102726,0.0,19,0,0.0,v11_no_max_9d,116,0.0,0.0
25,25,681,100025,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-8.06721131820804,0.9012,0.09041837006807327,0.11175865679979324,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.0,7.0,0,0.0,39,0.04,0,0,0.0,143,58,0,4671,58,143,0.0,-0.4958806259444037,-2.1533978462710706,-4.922052220048162,-0.4958806259444037,0.0,0.0,0.0,0.0,0.4220827585510256,0.0,0.06080409440276211,0.0,16,0,0.0,v11_no_max_9d,116,0.0,0.0
26,26,681,100026,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.804011001518937,0.8974,0.09065644107759,0.08795877546072006,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.17948717948718,5.82051282051282,0,0.0,39,0.04,0,0,0.0,173,63,0,4597,63,173,0.0,-0.5451166134714988,-2.6520193226970252,-6.061758451878915,-0.5451166134714988,0.0,0.0,0.0,0.0,0.39373901125621785,0.0,0.1355177953593255,0.0,17,0,0.0,v11_no_max_9d,116,0.0,0.0
27,27,681,100027,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.536321643421145,0.8936,0.08534652441740036,0.081298828125,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.17948717948718,5.82051282051282,0,0.0,39,0.04,0,0,0.0,169,60,0,4609,60,169,0.0,-0.5179067542651503,-2.587111171488518,-5.9133969634023265,-0.5179067542651503,0.0,0.0,0.0,0.0,0.4101693465073696,0.0,0.12029397865689408,0.0,18,0,0.0,v11_no_max_9d,116,0.0,0.0
28,28,681,100028,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-11.582266370092016,0.8898,0.0814996998757124,0.07488889992237091,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.53846153846154,5.461538461538462,0,0.0,39,0.04,0,0,0.0,210,51,0,4548,51,210,0.0,-0.44582107934576637,-3.253668238252321,-7.436955973148164,-0.44582107934576637,0.0,0.0,0.0,0.0,0.3917127460654204,0.0,0.21323497207637773,0.0,17,0,0.0,v11_no_max_9d,116,0.0,0.0
29,29,681,100029,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-8.877454502354857,0.886,0.07642750777304172,0.08333592861890793,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.153846153846153,6.846153846153846,0,0.0,39,0.04,0,0,0.0,158,58,0,4637,58,158,0.0,-0.4980291010836859,-2.3986858304918433,-5.4827104696956415,-0.4980291010836859,0.0,0.0,0.0,0.0,0.4194286491379256,0.0,0.0755976048976909,0.0,19,0,0.0,v11_no_max_9d,116,0.0,0.0
30,30,681,100030,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.323306189087333,0.8822,0.0721639133989811,0.07471009343862534,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.512820512820515,6.487179487179487,0,0.0,39,0.04,0,0,0.0,163,72,0,4668,72,163,0.0,-0.6130144573509129,-2.464388735682545,-5.632888538702962,-0.6130144573509129,0.0,0.0,0.0,0.0,0.39134857238575804,0.0,0.13855178263562198,0.0,14,0,0.0,v11_no_max_9d,116,0.0,0.0
31,31,681,100031,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.167117801810583,0.8784,0.07423509173095226,0.058412279933691025,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.153846153846153,6.846153846153846,0,0.0,39,0.04,0,0,0.0,163,59,0,4635,59,163,0.0,-0.5028127339932523,-2.4839324494247195,-5.677559884399359,-0.5028127339932523,0.0,0.0,0.0,0.0,0.42195186193936296,0.0,0.13816259972472145,0.0,18,0,0.0,v11_no_max_9d,116,0.0,0.0
32,32,681,100032,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-10.14596390321605,0.8746,0.06456775423139334,0.06702063977718353,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.871794871794872,6.128205128205129,0,0.0,39,0.04,0,0,0.0,182,59,0,4609,59,182,0.0,-0.5062298001650414,-2.7797621791392073,-6.35374212374676,-0.5062298001650414,0.0,0.0,0.0,0.0,0.40306983369415605,0.0,0.15167946605255575,0.0,20,0,0.0,v11_no_max_9d,116,0.0,0.0
33,33,681,100033,0,0,0,0.65,12,1431ea4ab0bb,23,20,20,-9.11134175696004,0.8708,0.05262232217937708,0.06493432819843292,20,0,3,3,0.15,0.15,1.0,0.0,17,0,single,25,0.025,0.015,0.9,18.974358974358974,6.0256410256410255,0,0.0,39,0.04,0,3,0.07692307692307693,169,41,0,4644,41,169,0.0,-0.3518249016672554,-2.5588627684947274,-5.848829185130806,-0.3518249016672554,0.0,0.0,0.0,0.0,0.38560254673269434,0.0,0.10305253925286034,0.0,16,0,0.0,v11_no_max_9d,116,0.0,0.0
34,34,681,100034,0,0,0,0.65,12,1431ea4ab0bb,23,20,20,-8.159900165277042,0.867,0.04591003507375717,0.03725207969546318,20,0,3,3,0.15,0.15,1.0,0.0,17,0,single,25,0.025,0.015,0.9,18.615384615384617,6.384615384615385,0,0.0,39,0.04,0,3,0.07692307692307693,148,48,0,4663,48,148,0.0,-0.41057001703946466,-2.2335356921037737,-5.10522443909434,-0.41057001703946466,0.0,0.0,0.0,0.0,0.35033789942609983,0.0,0.09150317355051053,0.0,17,0,0.0,v11_no_max_9d,116,0.0,0.0
35,35,681,100035,0,0,0,0.65,12,1431ea4ab0bb,23,20,20,-8.73969820431639,0.8632,0.041085554473102096,0.04162386432290077,20,0,3,3,0.15,0.15,1.0,0.0,17,0,single,25,0.025,0.015,0.9,18.358974358974358,6.641025641025641,0,0.0,39,0.04,0,3,0.07692307692307693,157,52,0,4630,52,157,0.0,-0.4466635867004931,-2.3880259659307743,-5.458345064984629,-0.4466635867004931,0.0,0.0,0.0,0.0,0.35209678310565595,0.0,0.08640787440460028,0.0,17,0,0.0,v11_no_max_9d,116,0.0,0.0
36,36,681,100036,0,0,0,0.65,12,1431ea4ab0bb,21,20,20,-9.861542913724044,0.8594,0.043468269146978857,0.05426696687936783,20,0,1,1,0.05,0.05,1.0,0.0,19,0,single,25,0.025,0.015,0.9,18.615384615384617,6.384615384615385,0,0.0,39,0.04,0,1,0.02564102564102564,175,66,0,4650,66,175,0.0,-0.5638225250539217,-2.6581428280571044,-6.075755035559097,-0.5638225250539217,0.0,0.0,0.0,0.0,0.37415722223773346,0.0,0.13531005466524929,0.0,18,0,0.0,v11_no_max_9d,116,0.0,0.0
37,37,681,100037,0,0,0,0.65,12,1431ea4ab0bb,24,20,20,-9.187366944729938,0.8556,0.04856714308261871,0.0504317432641983,20,0,4,4,0.2,0.2,1.0,0.0,16,0,single,25,0.025,0.015,0.9,18.358974358974358,6.641025641025641,0,0.0,39,0.04,0,4,0.10256410256410256,161,70,0,4651,70,161,0.0,-0.6003790591223758,-2.430707034147665,-5.555901792337521,-0.6003790591223758,0.0,0.0,0.0,0.0,0.30678092582627253,0.0,0.12149917564158495,0.0,16,0,0.0,v11_no_max_9d,116,0.0,0.0
38,38,681,100038,0,0,0,0.65,12,1431ea4ab0bb,25,20,20,-9.614860344177137,0.8518,0.05786630120128393,0.08162318170070648,20,0,5,5,0.25,0.25,1.0,0.0,15,0,single,25,0.025,0.015,0.9,18.153846153846153,6.846153846153846,0,0.0,39,0.04,0,5,0.1282051282051282,175,50,0,4620,50,175,0.0,-0.43261897292605855,-2.662928556011963,-6.086693842313058,-0.43261897292605855,0.0,0.0,0.0,0.0,0.31034395300211454,0.0,0.08347123050978972,0.0,14,0,0.0,v11_no_max_9d,116,0.0,0.0
39,39,681,100039,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.226883265284908,0.848,0.07586404886096716,0.09787198901176453,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.307692307692307,6.6923076923076925,0,0.0,39,0.04,0,0,0.0,162,68,0,4643,68,162,0.0,-0.5795505942254444,-2.4554119364277445,-5.612370140406273,-0.5795505942254444,0.0,0.0,0.0,0.0,0.4308604150850908,0.0,0.09411749549225969,0.0,18,0,0.0,v11_no_max_9d,116,0.0,0.0
40,40,681,100040,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.512647793775248,0.8442000000000001,0.08544920943677425,0.09626957774162292,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.897435897435898,5.102564102564102,0,0.0,39,0.04,0,0,0.0,170,60,0,4628,60,170,0.0,-0.5118780632051948,-2.583575724850174,-5.905315942514684,-0.5118780632051948,0.0,0.0,0.0,0.0,0.40064959278134377,0.0,0.16520603336185424,0.0,15,0,0.0,v11_no_max_9d,116,0.0,0.0
41,41,681,100041,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.944611322800098,0.8404,0.1071079608052969,0.12058477103710175,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.435897435897434,5.564102564102564,0,0.0,39,0.04,0,0,0.0,181,48,0,4591,48,181,0.0,-0.4160323890906088,-2.7733837309709637,-6.339162813647917,-0.4160323890906088,0.0,0.0,0.0,0.0,0.41938781879132736,0.0,0.15036075164834334,0.0,16,0,0.0,v11_no_max_9d,116,0.0,0.0
42,42,681,100042,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.509798768881168,0.8366,0.11591658815741539,0.0693197175860405,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.871794871794872,6.128205128205129,0,0.0,39,0.04,0,0,0.0,166,72,0,4646,72,166,0.0,-0.6148869551972717,-2.520007565626364,-5.760017292860262,-0.6148869551972717,0.0,0.0,0.0,0.0,0.4182348536772564,0.0,0.1123668967205493,0.0,18,0,0.0,v11_no_max_9d,116,0.0,0.0
43,43,681,100043,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.500311632887744,0.8328,0.11743336357176304,0.11778514087200165,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.46153846153846,6.538461538461538,0,0.0,39,0.04,0,0,0.0,174,44,0,4605,44,174,0.0,-0.37910012801141196,-2.660642592958889,-6.081468783906032,-0.37910012801141196,0.0,0.0,0.0,0.0,0.3972733589356395,0.0,0.11998338857117018,0.0,20,0,0.0,v11_no_max_9d,116,0.0,0.0
44,44,681,100044,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-8.679839995790712,0.829,0.13370534144341945,0.19958654046058655,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.512820512820515,6.487179487179487,0,0.0,39,0.04,0,0,0.0,158,47,0,4639,47,158,0.0,-0.40411589080858157,-2.3957068477919496,-5.475901366381599,-0.40411589080858157,0.0,0.0,0.0,0.0,0.41435911358330607,0.0,0.06821176968353741,0.0,17,0,0.0,v11_no_max_9d,116,0.0,0.0
45,45,681,100045,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-12.04066068907323,0.8252,0.1523852799087763,0.08358770608901978,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.974358974358974,6.0256410256410255,0,0.0,41,0.04205128205128205,0,0,0.0,225,39,0,4576,39,225,0.0,-0.3385362467848006,-3.4584833638489303,-7.905104831654698,-0.3385362467848006,0.0,0.0,0.0,0.0,0.4344525694395488,0.0,0.12781979312134295,0.0,13,0,0.0,v11_no_max_9d,116,0.0,0.0
46,46,681,100046,0,0,0,0.65,12,1431ea4ab0bb,20,20,20,-9.37330974175658,0.8214,0.15973278805613517,0.10009056329727173,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.615384615384617,6.384615384615385,0,0.0,39,0.04,0,0,0.0,170,54,0,4657,54,170,0.0,-0.4601874846640702,-2.5726323220434377,-5.880302450385002,-0.4601874846640702,0.0,0.0,0.0,0.0,0.43099139161283107,0.0,0.07530777915763247,0.0,16,0,0.0,v11_no_max_9d,116,0.0,0.0
