figure,sweep_type,sweep_value,util_level,taskset_id,seed,num_tasks,cf,cp,actual_total_util_lo,actual_total_util_hi,deadline_mode,has_deadline_less_than_period,method,method_label,priority_policy,schedulable,details
fig5,util,0.025,0.025,0,2026,20,2.0,0.5,0.024843939921888956,0.018950807328231213,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,0,2026,20,2.0,0.5,0.024843939921888956,0.018950807328231213,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,0,2026,20,2.0,0.5,0.024843939921888956,0.018950807328231213,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,0,2026,20,2.0,0.5,0.024843939921888956,0.018950807328231213,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,0,2026,20,2.0,0.5,0.024843939921888956,0.018950807328231213,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,0,2026,20,2.0,0.5,0.024843939921888956,0.018950807328231213,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_10 在 classic_single_budget 分析下超过截止期"
fig5,util,0.025,0.025,1,2027,20,2.0,0.5,0.025646027366391797,0.03052393367555936,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,1,2027,20,2.0,0.5,0.025646027366391797,0.03052393367555936,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,1,2027,20,2.0,0.5,0.025646027366391797,0.03052393367555936,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,1,2027,20,2.0,0.5,0.025646027366391797,0.03052393367555936,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,1,2027,20,2.0,0.5,0.025646027366391797,0.03052393367555936,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,1,2027,20,2.0,0.5,0.025646027366391797,0.03052393367555936,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,True,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: classic_single_budget 分析通过"
fig5,util,0.025,0.025,2,2028,20,2.0,0.5,0.0256220275674547,0.0407991344957801,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,2,2028,20,2.0,0.5,0.0256220275674547,0.0407991344957801,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,2,2028,20,2.0,0.5,0.0256220275674547,0.0407991344957801,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,2,2028,20,2.0,0.5,0.0256220275674547,0.0407991344957801,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,2,2028,20,2.0,0.5,0.0256220275674547,0.0407991344957801,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,2,2028,20,2.0,0.5,0.0256220275674547,0.0407991344957801,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_5 在 classic_single_budget 分析下超过截止期"
fig5,util,0.025,0.025,3,2029,20,2.0,0.5,0.025503268155087067,0.03319953058796082,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,3,2029,20,2.0,0.5,0.025503268155087067,0.03319953058796082,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,3,2029,20,2.0,0.5,0.025503268155087067,0.03319953058796082,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,3,2029,20,2.0,0.5,0.025503268155087067,0.03319953058796082,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,3,2029,20,2.0,0.5,0.025503268155087067,0.03319953058796082,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,3,2029,20,2.0,0.5,0.025503268155087067,0.03319953058796082,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_4 在 classic_single_budget 分析下超过截止期"
fig5,util,0.025,0.025,4,2030,20,2.0,0.5,0.02649432140681099,0.022412841124813405,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,4,2030,20,2.0,0.5,0.02649432140681099,0.022412841124813405,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,4,2030,20,2.0,0.5,0.02649432140681099,0.022412841124813405,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,4,2030,20,2.0,0.5,0.02649432140681099,0.022412841124813405,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,4,2030,20,2.0,0.5,0.02649432140681099,0.022412841124813405,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,4,2030,20,2.0,0.5,0.02649432140681099,0.022412841124813405,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_1 在 classic_single_budget 分析下超过截止期"
fig5,util,0.025,0.025,5,2031,20,2.0,0.5,0.024616474600039604,0.020657714870568424,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,5,2031,20,2.0,0.5,0.024616474600039604,0.020657714870568424,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,5,2031,20,2.0,0.5,0.024616474600039604,0.020657714870568424,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,5,2031,20,2.0,0.5,0.024616474600039604,0.020657714870568424,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,5,2031,20,2.0,0.5,0.024616474600039604,0.020657714870568424,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,5,2031,20,2.0,0.5,0.024616474600039604,0.020657714870568424,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_12 在 classic_single_budget 分析下超过截止期"
fig5,util,0.025,0.025,6,2032,20,2.0,0.5,0.026506625393005648,0.031774791902488,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,6,2032,20,2.0,0.5,0.026506625393005648,0.031774791902488,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,6,2032,20,2.0,0.5,0.026506625393005648,0.031774791902488,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,6,2032,20,2.0,0.5,0.026506625393005648,0.031774791902488,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,6,2032,20,2.0,0.5,0.026506625393005648,0.031774791902488,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,6,2032,20,2.0,0.5,0.026506625393005648,0.031774791902488,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,True,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: classic_single_budget 分析通过"
fig5,util,0.025,0.025,7,2033,20,2.0,0.5,0.025241878026397713,0.026898366676401667,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,7,2033,20,2.0,0.5,0.025241878026397713,0.026898366676401667,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,7,2033,20,2.0,0.5,0.025241878026397713,0.026898366676401667,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,7,2033,20,2.0,0.5,0.025241878026397713,0.026898366676401667,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,7,2033,20,2.0,0.5,0.025241878026397713,0.026898366676401667,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,7,2033,20,2.0,0.5,0.025241878026397713,0.026898366676401667,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,True,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: classic_single_budget 分析通过"
fig5,util,0.025,0.025,8,2034,20,2.0,0.5,0.025962940078354507,0.026065023628108284,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,8,2034,20,2.0,0.5,0.025962940078354507,0.026065023628108284,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,8,2034,20,2.0,0.5,0.025962940078354507,0.026065023628108284,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,8,2034,20,2.0,0.5,0.025962940078354507,0.026065023628108284,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,8,2034,20,2.0,0.5,0.025962940078354507,0.026065023628108284,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,8,2034,20,2.0,0.5,0.025962940078354507,0.026065023628108284,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,True,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: classic_single_budget 分析通过"
fig5,util,0.025,0.025,9,2035,20,2.0,0.5,0.026030503794800253,0.020127390558749684,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,9,2035,20,2.0,0.5,0.026030503794800253,0.020127390558749684,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,9,2035,20,2.0,0.5,0.026030503794800253,0.020127390558749684,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,9,2035,20,2.0,0.5,0.026030503794800253,0.020127390558749684,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,9,2035,20,2.0,0.5,0.026030503794800253,0.020127390558749684,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,9,2035,20,2.0,0.5,0.026030503794800253,0.020127390558749684,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_13 在 classic_single_budget 分析下超过截止期"
fig5,util,0.025,0.025,10,2036,20,2.0,0.5,0.02669824491794398,0.023877187498794698,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,10,2036,20,2.0,0.5,0.02669824491794398,0.023877187498794698,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,10,2036,20,2.0,0.5,0.02669824491794398,0.023877187498794698,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,10,2036,20,2.0,0.5,0.02669824491794398,0.023877187498794698,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,10,2036,20,2.0,0.5,0.02669824491794398,0.023877187498794698,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,10,2036,20,2.0,0.5,0.02669824491794398,0.023877187498794698,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_9 在 classic_single_budget 分析下超过截止期"
fig5,util,0.025,0.025,11,2037,20,2.0,0.5,0.026383293058394666,0.015367348667128253,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,11,2037,20,2.0,0.5,0.026383293058394666,0.015367348667128253,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,11,2037,20,2.0,0.5,0.026383293058394666,0.015367348667128253,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,11,2037,20,2.0,0.5,0.026383293058394666,0.015367348667128253,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,11,2037,20,2.0,0.5,0.026383293058394666,0.015367348667128253,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,11,2037,20,2.0,0.5,0.026383293058394666,0.015367348667128253,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,True,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: classic_single_budget 分析通过"
fig5,util,0.025,0.025,12,2038,20,2.0,0.5,0.025500965060291668,0.02391591296320897,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,12,2038,20,2.0,0.5,0.025500965060291668,0.02391591296320897,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,12,2038,20,2.0,0.5,0.025500965060291668,0.02391591296320897,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,12,2038,20,2.0,0.5,0.025500965060291668,0.02391591296320897,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,12,2038,20,2.0,0.5,0.025500965060291668,0.02391591296320897,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,12,2038,20,2.0,0.5,0.025500965060291668,0.02391591296320897,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,True,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: classic_single_budget 分析通过"
fig5,util,0.025,0.025,13,2039,20,2.0,0.5,0.02597531728195774,0.037613707343266765,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,13,2039,20,2.0,0.5,0.02597531728195774,0.037613707343266765,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,13,2039,20,2.0,0.5,0.02597531728195774,0.037613707343266765,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,13,2039,20,2.0,0.5,0.02597531728195774,0.037613707343266765,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,13,2039,20,2.0,0.5,0.02597531728195774,0.037613707343266765,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,13,2039,20,2.0,0.5,0.02597531728195774,0.037613707343266765,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_2 在 classic_single_budget 分析下超过截止期"
fig5,util,0.025,0.025,14,2040,20,2.0,0.5,0.026186590411692245,0.014722434569454606,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,14,2040,20,2.0,0.5,0.026186590411692245,0.014722434569454606,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,14,2040,20,2.0,0.5,0.026186590411692245,0.014722434569454606,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,14,2040,20,2.0,0.5,0.026186590411692245,0.014722434569454606,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,14,2040,20,2.0,0.5,0.026186590411692245,0.014722434569454606,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,14,2040,20,2.0,0.5,0.026186590411692245,0.014722434569454606,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_13 在 classic_single_budget 分析下超过截止期"
fig5,util,0.025,0.025,15,2041,20,2.0,0.5,0.02545253209225178,0.028226015758495447,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,15,2041,20,2.0,0.5,0.02545253209225178,0.028226015758495447,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,15,2041,20,2.0,0.5,0.02545253209225178,0.028226015758495447,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,15,2041,20,2.0,0.5,0.02545253209225178,0.028226015758495447,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,15,2041,20,2.0,0.5,0.02545253209225178,0.028226015758495447,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,15,2041,20,2.0,0.5,0.02545253209225178,0.028226015758495447,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_8 在 classic_single_budget 分析下超过截止期"
fig5,util,0.025,0.025,16,2042,20,2.0,0.5,0.02488034736874558,0.030030394069326765,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,16,2042,20,2.0,0.5,0.02488034736874558,0.030030394069326765,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,16,2042,20,2.0,0.5,0.02488034736874558,0.030030394069326765,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,16,2042,20,2.0,0.5,0.02488034736874558,0.030030394069326765,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,16,2042,20,2.0,0.5,0.02488034736874558,0.030030394069326765,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,16,2042,20,2.0,0.5,0.02488034736874558,0.030030394069326765,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_8 在 classic_single_budget 分析下超过截止期"
fig5,util,0.025,0.025,17,2043,20,2.0,0.5,0.02569711342332585,0.020095096843461585,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,17,2043,20,2.0,0.5,0.02569711342332585,0.020095096843461585,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,17,2043,20,2.0,0.5,0.02569711342332585,0.020095096843461585,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,17,2043,20,2.0,0.5,0.02569711342332585,0.020095096843461585,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,17,2043,20,2.0,0.5,0.02569711342332585,0.020095096843461585,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,17,2043,20,2.0,0.5,0.02569711342332585,0.020095096843461585,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,True,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: classic_single_budget 分析通过"
fig5,util,0.025,0.025,18,2044,20,2.0,0.5,0.024558647118763665,0.028657044553205828,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,18,2044,20,2.0,0.5,0.024558647118763665,0.028657044553205828,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,18,2044,20,2.0,0.5,0.024558647118763665,0.028657044553205828,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,18,2044,20,2.0,0.5,0.024558647118763665,0.028657044553205828,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,18,2044,20,2.0,0.5,0.024558647118763665,0.028657044553205828,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,18,2044,20,2.0,0.5,0.024558647118763665,0.028657044553205828,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_13 在 classic_single_budget 分析下超过截止期"
fig5,util,0.025,0.025,19,2045,20,2.0,0.5,0.02661381398004617,0.03277852148278837,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,19,2045,20,2.0,0.5,0.02661381398004617,0.03277852148278837,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,19,2045,20,2.0,0.5,0.02661381398004617,0.03277852148278837,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,19,2045,20,2.0,0.5,0.02661381398004617,0.03277852148278837,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,19,2045,20,2.0,0.5,0.02661381398004617,0.03277852148278837,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,19,2045,20,2.0,0.5,0.02661381398004617,0.03277852148278837,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_6 在 classic_single_budget 分析下超过截止期"
fig5,util,0.025,0.025,20,2046,20,2.0,0.5,0.024861520705129134,0.034037560142148635,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.025,0.025,20,2046,20,2.0,0.5,0.024861520705129134,0.034037560142148635,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.025,0.025,20,2046,20,2.0,0.5,0.024861520705129134,0.034037560142148635,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.025,0.025,20,2046,20,2.0,0.5,0.024861520705129134,0.034037560142148635,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.025,0.025,20,2046,20,2.0,0.5,0.024861520705129134,0.034037560142148635,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.025,0.025,20,2046,20,2.0,0.5,0.024861520705129134,0.034037560142148635,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_18 在 classic_single_budget 分析下超过截止期"
fig5,util,0.025,0.025,21,2047,20,2.0,0.5,0.027080444598899016,0.02901399614767002,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
