episode,episode_seed,taskset_seed,scenario_seed,network_seed,exploration_seed,replay_seed,total_util,num_tasks,taskset_fingerprint,steps,step_count,selected_action_count,total_reward,epsilon,loss_mean,loss_last,accepted_actions,rejected_actions,noop_actions,explicit_noop_actions,noop_action_rate,explicit_noop_action_rate,accepted_action_rate,rejected_action_rate,safety_checked_actions,selected_invalid_mask_actions,action_space_type,action_count,budget_increase_ratio,budget_decrease_ratio,budget_floor_ratio,valid_action_count_mean,masked_action_count_mean,masked_decrease_hi_forbidden_count,masked_decrease_hi_forbidden_rate,masked_budget_floor_violation_count,masked_budget_floor_violation_rate,no_safe_action_steps,selected_explicit_noop_actions,selected_explicit_noop_rate,mode_changes,lo_cancellations,deadline_misses,job_starts,lo_overruns,hi_overruns,reward_job_start_sum,reward_lo_overrun_sum,reward_hi_overrun_sum,reward_mode_change_sum,reward_lo_cancellation_sum,reward_deadline_miss_sum,reward_paper_sum,reward_noop_bonus_sum,reward_budget_change_penalty_sum,reward_budget_change_norm_sum,reward_budget_drift_penalty_sum,reward_budget_drift_mean_sum,noop_exploration_prob,exploration_action_count,exploration_noop_action_count,exploration_noop_action_rate,observation_mode,state_dim,feature_safety_margin_min_mean,feature_safety_margin_min_p05
10,10,409,100010,0,0,0,0.65,12,3951c3bae678,20,20,20,-16.15510148097287,0.8955,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.23076923076923,4.769230769230769,0,0.0,6,0.006153846153846154,0,0,0.0,286,138,0,4787,138,286,0.0,-1.1558984127480603,-4.213179677753792,-9.630124977722957,-1.1558984127480603,0.0,0.0,0.0,0.0,0.6975115524242257,0.0,0.22298167681981879,0.0,19,0,0.0,v11_full_10d,128,0.0023573096653577686,0.0
11,11,409,100011,0,0,0,0.65,12,3951c3bae678,20,20,20,-14.72038851214134,0.886,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.256410256410255,5.743589743589744,0,0.0,28,0.028717948717948718,0,0,0.0,242,197,0,4890,197,242,0.0,-1.6023338202450053,-3.5047846131112737,-8.010936258540053,-1.6023338202450053,0.0,0.0,0.0,0.0,0.8557566088070606,0.0,0.26211482885949366,0.0,20,0,0.0,v11_full_10d,128,0.0032206119162640897,0.0
12,12,409,100012,0,0,0,0.65,12,3951c3bae678,20,20,20,-13.1798041801219,0.8765000000000001,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.076923076923077,4.923076923076923,0,0.0,10,0.010256410256410256,0,0,0.0,226,155,0,4919,155,226,0.0,-1.2562352449786978,-3.2465798187457198,-7.420753871418786,-1.2562352449786978,0.0,0.0,0.0,0.0,0.7318522799920474,0.0,0.14416940246716387,0.0,18,0,0.0,v11_full_10d,128,0.002898893522621552,0.0
13,13,409,100013,0,0,0,0.65,12,3951c3bae678,20,20,20,-10.616269907116168,0.867,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,17.923076923076923,7.076923076923077,0,0.0,0,0.0,0,0,0.0,176,156,0,5030,156,176,0.0,-1.235400979871895,-2.479055462243768,-5.666412485128611,-1.235400979871895,0.0,0.0,0.0,0.0,1.0101956583389526,0.0,0.07061063427135575,0.0,15,0,0.0,v11_full_10d,128,0.0,0.0
14,14,409,100014,0,0,0,0.65,12,3951c3bae678,20,20,20,-17.624194809755238,0.8575,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.128205128205128,4.871794871794871,0,0.0,0,0.0,0,0,0.0,313,132,0,4715,132,313,0.0,-1.1155878539770732,-4.684831900548157,-10.708187201252931,-1.1155878539770732,0.0,0.0,0.0,0.0,0.9092649650891328,0.0,0.07135081604933424,0.0,18,0,0.0,v11_full_10d,128,0.0,0.0
15,15,409,100015,0,0,0,0.65,12,3951c3bae678,20,20,20,-14.22199435152497,0.848,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.846153846153847,4.153846153846154,0,0.0,28,0.028717948717948718,0,0,0.0,238,176,0,4873,176,238,0.0,-1.4457138904358424,-3.448433304111869,-7.882133266541413,-1.4457138904358424,0.0,0.0,0.0,0.0,0.6388897588752375,0.0,0.195109166652594,0.0,19,0,0.0,v11_full_10d,128,0.0038186583690746497,0.0
16,16,409,100016,0,0,0,0.65,12,3951c3bae678,20,20,20,-16.383455507105975,0.8385,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.41025641025641,3.58974358974359,0,0.0,0,0.0,0,0,0.0,285,160,0,4801,160,285,0.0,-1.3279530280591474,-4.177949832909294,-9.549599618078389,-1.3279530280591474,0.0,0.0,0.0,0.0,0.7651850756301102,0.0,0.1395167934379815,0.0,18,0,0.0,v11_full_10d,128,0.0,0.0
17,17,409,100017,0,0,0,0.65,12,3951c3bae678,20,20,20,-12.446009466781762,0.829,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.128205128205128,6.871794871794871,0,0.0,40,0.041025641025641026,0,0,0.0,183,251,0,5022,251,183,0.0,-1.9906399901832263,-2.5762220176046604,-5.888507468810651,-1.9906399901832263,0.0,0.0,0.0,0.0,0.8123700458750349,0.0,0.21172807858681977,0.0,19,0,0.0,v11_full_10d,128,0.0,0.0
18,18,409,100018,0,0,0,0.65,12,3951c3bae678,20,20,20,-11.653045382848555,0.8195,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.205128205128204,5.794871794871795,0,0.0,16,0.01641025641025641,0,0,0.0,199,152,0,4986,152,199,0.0,-1.217898790396348,-2.8052493310604785,-6.41199847099538,-1.217898790396348,0.0,0.0,0.0,0.0,0.8467911731875114,0.0,0.17732376462440586,0.0,17,0,0.0,v11_full_10d,128,0.001535984144679797,0.0
19,19,409,100019,0,0,0,0.65,12,3951c3bae678,20,20,20,-14.474313119657108,0.81,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,22.692307692307693,2.3076923076923075,0,0.0,0,0.0,0,0,0.0,250,157,0,4888,157,250,0.0,-1.2759624221450059,-3.628552953372594,-8.293835321994504,-1.2759624221450059,0.0,0.0,0.0,0.0,0.8354698502486066,0.0,0.18364243361566854,0.0,15,0,0.0,v11_full_10d,128,0.007736943907156674,0.0
20,20,409,100020,0,0,0,0.65,12,3951c3bae678,20,20,20,-16.241426171453742,0.8005,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,22.794871794871796,2.2051282051282053,0,0.0,0,0.0,0,0,0.0,286,141,0,4783,141,286,0.0,-1.1825056305749608,-4.223256711831599,-9.653158198472225,-1.1825056305749608,0.0,0.0,0.0,0.0,0.6993523038277921,0.0,0.15548067667471177,0.0,17,0,0.0,v11_full_10d,128,0.0,0.0
21,21,409,100021,0,0,0,0.65,12,3951c3bae678,20,20,20,-15.206613864547387,0.791,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.82051282051282,3.1794871794871793,0,0.0,6,0.006153846153846154,0,0,0.0,259,170,0,4867,170,259,0.0,-1.3890967404765315,-3.7825627254417507,-8.645857658152574,-1.3890967404765315,0.0,0.0,0.0,0.0,0.8463770913420805,0.0,0.21667726179843882,0.0,17,0,0.0,v11_full_10d,128,0.0,0.0
22,22,409,100022,0,0,0,0.65,12,3951c3bae678,20,20,20,-13.5497950508469,0.7815,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.53846153846154,4.461538461538462,0,0.0,28,0.028717948717948718,0,0,0.0,227,175,0,4921,175,227,0.0,-1.4195808991456484,-3.2597579464299664,-7.450875306125637,-1.4195808991456484,0.0,0.0,0.0,0.0,0.8259368602864549,0.0,0.17289939976405894,0.0,17,0,0.0,v11_full_10d,128,0.002889571969127936,0.0012894906511927789
23,23,409,100023,0,0,0,0.65,12,3951c3bae678,20,20,20,-10.96153451605607,0.772,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.512820512820515,5.487179487179487,0,0.0,0,0.0,0,0,0.0,182,161,0,5016,161,182,0.0,-1.2813391512661485,-2.556173630202887,-5.842682583320885,-1.2813391512661485,0.0,0.0,0.0,0.0,0.8843720720618226,0.0,0.10760657810160021,0.0,15,0,0.0,v11_full_10d,128,0.0008866485406992129,0.0
24,24,409,100024,0,0,0,0.65,12,3951c3bae678,20,20,20,-10.159357032966422,0.7625,0.1851014792919159,0.1851014792919159,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.71794871794872,5.282051282051282,0,0.0,4,0.0041025641025641026,0,0,0.0,157,187,0,5044,187,157,0.0,-1.4791256271431645,-2.191640889163507,-5.009464889516588,-1.4791256271431645,0.0,0.0,0.0,0.0,0.9302753902113869,0.0,0.111952987681143,0.0,16,0,0.0,v11_full_10d,128,0.0,0.0
25,25,409,100025,0,0,0,0.65,12,3951c3bae678,20,20,20,-11.079398002557477,0.753,0.18944715186953545,0.19083678722381592,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.307692307692307,5.6923076923076925,0,0.0,22,0.022564102564102566,0,0,0.0,186,152,0,4987,152,186,0.0,-1.218372405305426,-2.630372710592452,-6.012280481354176,-1.218372405305426,0.0,0.0,0.0,0.0,0.6091789733843135,0.0,0.21274339688562224,0.0,19,0,0.0,v11_full_10d,128,0.0,0.0
26,26,409,100026,0,0,0,0.65,12,3951c3bae678,20,20,20,-12.043675225027606,0.7435,0.1756987176835537,0.17069339752197266,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,17.41025641025641,7.589743589743589,0,0.0,20,0.020512820512820513,0,0,0.0,193,192,0,4984,192,193,0.0,-1.5380347229982334,-2.7292713240529545,-6.2383344549781805,-1.5380347229982334,0.0,0.0,0.0,0.0,0.9034664520150305,0.0,0.13578909663036934,0.0,14,0,0.0,v11_full_10d,128,0.0,0.0
27,27,409,100027,0,0,0,0.65,12,3951c3bae678,20,20,20,-11.404830635783727,0.734,0.1612725682556629,0.15041573345661163,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.58974358974359,6.410256410256411,0,0.0,22,0.022564102564102566,0,0,0.0,185,177,0,4989,177,185,0.0,-1.4165778342860567,-2.608770642194839,-5.962904325016775,-1.4165778342860567,0.0,0.0,0.0,0.0,0.5759655492730519,0.0,0.23928285993003248,0.0,13,0,0.0,v11_full_10d,128,0.0013057435164280677,0.0
28,28,409,100028,0,0,0,0.65,12,3951c3bae678,20,20,20,-12.579591606281493,0.7245,0.14619688540697098,0.11700376868247986,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,17.46153846153846,7.538461538461538,0,0.0,38,0.038974358974358976,0,0,0.0,211,168,0,4956,168,211,0.0,-1.3589045410026057,-3.0014120726058255,-6.860370451670458,-1.3589045410026057,0.0,0.0,0.0,0.0,0.5081493666093064,0.0,0.33456552545928225,0.0,14,0,0.0,v11_full_10d,128,0.0,0.0
29,29,409,100029,0,0,0,0.65,12,3951c3bae678,20,20,20,-15.626303773594595,0.7150000000000001,0.12093984112143516,0.13368205726146698,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.333333333333332,4.666666666666667,0,0.0,0,0.0,0,0,0.0,272,153,0,4822,153,272,0.0,-1.2701346772180262,-3.9827061275699913,-9.10332829158855,-1.2701346772180262,0.0,0.0,0.0,0.0,0.4321472594247704,0.0,0.20211814624467975,0.0,15,0,0.0,v11_full_10d,128,0.002159896840747904,0.0
30,30,409,100030,0,0,0,0.65,12,3951c3bae678,20,20,20,-13.800849857086622,0.7055,0.1009833812713623,0.07517877221107483,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.82051282051282,3.1794871794871793,0,0.0,2,0.0020512820512820513,0,0,0.0,226,197,0,4955,197,226,0.0,-1.5870633510568144,-3.2342200906439538,-7.392503064329036,-1.5870633510568144,0.0,0.0,0.0,0.0,0.48286435385130755,0.0,0.2081631215042426,0.0,16,0,0.0,v11_full_10d,128,0.004523049645390071,0.0
31,31,409,100031,0,0,0,0.65,12,3951c3bae678,20,20,20,-14.770281298328378,0.696,0.09434020668268203,0.10685363411903381,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,17.256410256410255,7.743589743589744,0,0.0,34,0.03487179487179487,0,0,0.0,260,148,0,4877,148,260,0.0,-1.209272141627991,-3.7592243089350763,-8.592512706137319,-1.209272141627991,0.0,0.0,0.0,0.0,0.5281880236985116,0.0,0.24424930893037064,0.0,17,0,0.0,v11_full_10d,128,0.0,0.0
32,32,409,100032,0,0,0,0.65,12,3951c3bae678,20,20,20,-10.63234444590911,0.6865,0.07955508455634117,0.09394371509552002,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,16.333333333333332,8.666666666666666,0,0.0,38,0.038974358974358976,0,0,0.0,159,217,0,5088,217,159,0.0,-1.7035303782882014,-2.1989993837099537,-5.026284305622751,-1.7035303782882014,0.0,0.0,0.0,0.0,0.48980162207123706,0.0,0.25273436357454826,0.0,10,0,0.0,v11_full_10d,128,0.0003223726627981947,0.0
33,33,409,100033,0,0,0,0.65,12,3951c3bae678,20,20,20,-13.183525042252786,0.677,0.0730117043480277,0.10094007849693298,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.17948717948718,6.82051282051282,0,0.0,10,0.010256410256410256,0,0,0.0,225,157,0,4914,157,225,0.0,-1.274413225369346,-3.236647397417332,-7.398051194096759,-1.274413225369346,0.0,0.0,0.0,0.0,0.6033324906240817,0.0,0.15433892183833003,0.0,15,0,0.0,v11_full_10d,128,0.0,0.0
34,34,409,100034,0,0,0,0.65,12,3951c3bae678,21,20,20,-13.21137383766279,0.6675,0.07357074711471796,0.07831287384033203,20,0,1,1,0.05,0.05,1.0,0.0,19,0,single,25,0.025,0.015,0.9,16.333333333333332,8.666666666666666,0,0.0,46,0.04717948717948718,0,1,0.02564102564102564,229,150,0,4919,150,229,0.0,-1.2192065495044213,-3.2787271813294634,-7.494233557324487,-1.2192065495044213,0.0,0.0,0.0,0.0,0.468144513049094,0.0,0.2650053905227516,0.0,13,0,0.0,v11_full_10d,128,0.00019342359767891682,0.0
35,35,409,100035,0,0,0,0.65,12,3951c3bae678,25,20,20,-11.31989335016743,0.658,0.06675518024712801,0.06487336754798889,20,0,5,5,0.25,0.25,1.0,0.0,15,0,single,25,0.025,0.015,0.9,17.974358974358974,7.0256410256410255,0,0.0,18,0.018461538461538463,0,5,0.1282051282051282,181,186,0,5013,186,181,0.0,-1.4823318350190489,-2.5428959896045797,-5.812333690524754,-1.4823318350190489,0.0,0.0,0.0,0.0,0.4927639818345422,0.0,0.19622719715769762,0.0,15,0,0.0,v11_full_10d,128,0.0,0.0
36,36,409,100036,0,0,0,0.65,12,3951c3bae678,26,20,20,-13.661484783450843,0.6485000000000001,0.053947527520358564,0.05993007868528366,20,0,6,6,0.3,0.3,1.0,0.0,14,0,single,25,0.025,0.015,0.9,18.487179487179485,6.512820512820513,0,0.0,0,0.0,0,6,0.15384615384615385,227,177,0,4914,177,227,0.0,-1.438880823473368,-3.282002693718643,-7.5017204427854685,-1.438880823473368,0.0,0.0,0.0,0.0,0.5356291080789,0.0,0.09178147751646056,0.0,14,0,0.0,v11_full_10d,128,0.00061250805931657,0.0
37,37,409,100037,0,0,0,0.65,12,3951c3bae678,26,20,20,-13.841658334250583,0.639,0.05643691252917051,0.06641925126314163,20,0,6,6,0.3,0.3,1.0,0.0,14,0,single,25,0.025,0.015,0.9,20.28205128205128,4.717948717948718,0,0.0,0,0.0,0,6,0.15384615384615385,231,181,0,4929,181,231,0.0,-1.4662589771585086,-3.3201731591102153,-7.588967220823349,-1.4662589771585086,0.0,0.0,0.0,0.0,0.4612492636305931,0.0,0.09608677102431493,0.0,13,0,0.0,v11_full_10d,128,0.0,0.0
38,38,409,100038,0,0,0,0.65,12,3951c3bae678,25,20,20,-11.489424249883617,0.6295,0.060244730301201345,0.058968815952539444,20,0,5,5,0.25,0.25,1.0,0.0,15,0,single,25,0.025,0.015,0.9,19.82051282051282,5.17948717948718,0,0.0,0,0.0,0,5,0.1282051282051282,190,167,0,4983,167,190,0.0,-1.3385615388498877,-2.682004704577692,-6.1302964676061515,-1.3385615388498877,0.0,0.0,0.0,0.0,0.4169525536485564,0.0,0.09765358527733506,0.0,15,0,0.0,v11_full_10d,128,0.00033444816053511704,0.0
39,39,409,100039,0,0,0,0.65,12,3951c3bae678,23,20,20,-15.210500123716617,0.62,0.06757546216249466,0.08870561420917511,20,0,3,3,0.15,0.15,1.0,0.0,17,0,single,25,0.025,0.015,0.9,20.28205128205128,4.717948717948718,0,0.0,10,0.010256410256410256,0,3,0.07692307692307693,257,182,0,4873,182,257,0.0,-1.4942478830855197,-3.7197404566443053,-8.50226390090127,-1.4942478830855197,0.0,0.0,0.0,0.0,0.5405562727566162,0.0,0.2344009364141601,0.0,16,0,0.0,v11_full_10d,128,0.0,0.0
40,40,409,100040,0,0,0,0.65,12,3951c3bae678,30,20,20,-14.30037481686216,0.6105,0.07270069010555744,0.08270899951457977,20,0,10,10,0.5,0.5,1.0,0.0,10,0,single,25,0.025,0.015,0.9,19.46153846153846,5.538461538461538,0,0.0,4,0.0041025641025641026,0,10,0.2564102564102564,249,151,0,4869,151,249,0.0,-1.2388035668645148,-3.5982336426926933,-8.224534040440439,-1.2388035668645148,0.0,0.0,0.0,0.0,0.30202867278539064,0.0,0.09572293687193108,0.0,10,0,0.0,v11_full_10d,128,0.0,0.0
41,41,409,100041,0,0,0,0.65,12,3951c3bae678,22,20,20,-17.16165279544079,0.601,0.1086773481220007,0.14832782745361328,20,0,2,2,0.1,0.1,1.0,0.0,18,0,single,25,0.025,0.015,0.9,19.974358974358974,5.0256410256410255,0,0.0,0,0.0,0,2,0.05128205128205128,302,148,0,4762,148,302,0.0,-1.2390034908659942,-4.468935682433113,-10.214710131275687,-1.2390034908659942,0.0,0.0,0.0,0.0,0.5489448160902025,0.0,0.1271634267630473,0.0,14,0,0.0,v11_full_10d,128,0.0005157962604771116,0.0
42,42,409,100042,0,0,0,0.65,12,3951c3bae678,20,20,20,-12.41125602918453,0.5915,0.12862845584750177,0.10862532258033752,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.53846153846154,6.461538461538462,0,0.0,38,0.038974358974358976,0,0,0.0,203,186,0,4978,186,203,0.0,-1.4933314270479778,-2.8683544445921756,-6.5562387304964025,-1.4933314270479778,0.0,0.0,0.0,0.0,0.58721376915653,0.0,0.27449511865515186,0.0,16,0,0.0,v11_full_10d,128,0.0,0.0
43,43,409,100043,0,0,0,0.65,12,3951c3bae678,20,20,20,-14.063297735302127,0.5820000000000001,0.13732486367225646,0.18399575352668762,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.692307692307693,6.3076923076923075,0,0.0,20,0.020512820512820513,0,0,0.0,236,173,0,4882,173,236,0.0,-1.4129335283367792,-3.4200875978434757,-7.81734308078509,-1.4129335283367792,0.0,0.0,0.0,0.0,0.5077594504452879,0.0,0.24323420795160405,0.0,11,0,0.0,v11_full_10d,128,0.0,0.0
44,44,409,100044,0,0,0,0.65,12,3951c3bae678,20,20,20,-12.448202984177616,0.5725,0.16159791871905327,0.20779117941856384,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.94871794871795,6.051282051282051,0,0.0,4,0.0041025641025641026,0,0,0.0,190,229,0,5000,229,190,0.0,-1.8269787244888223,-2.6765095107130357,-6.117736024486938,-1.8269787244888223,0.0,0.0,0.0,0.0,0.4570463536063248,0.0,0.1926277559898033,0.0,12,0,0.0,v11_full_10d,128,0.0,0.0
45,45,409,100045,0,0,0,0.65,12,3951c3bae678,20,20,20,-13.08183797576175,0.563,0.22138086557388306,0.11586543917655945,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.897435897435898,6.102564102564102,0,0.0,12,0.012307692307692308,0,0,0.0,226,154,0,4938,154,226,0.0,-1.2422933874832482,-3.225250365459425,-7.372000835335829,-1.2422933874832482,0.0,0.0,0.0,0.0,0.602809887011561,0.0,0.13156943103639304,0.0,12,0,0.0,v11_full_10d,128,0.00025,0.0
46,46,409,100046,0,0,0,0.65,12,3951c3bae678,20,20,20,-14.10621131035204,0.5535000000000001,0.21826227232813836,0.1972491592168808,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.17948717948718,6.82051282051282,0,0.0,0,0.0,0,0,0.0,250,141,0,4909,141,250,0.0,-1.1430672738452143,-3.5974146668970115,-8.222662095764596,-1.1430672738452143,0.0,0.0,0.0,0.0,0.7522986358174438,0.0,0.13610181067062294,0.0,12,0,0.0,v11_full_10d,128,0.0,0.0
